	0.63	0.63	0.63	0.39	0.39	0.39	0.39	0.37	1.0	0.37	0.38	0.52	0.63	0.62	0.62
	0.62	0.62	0.39	0.39	0.39	0.39	0.36	1.0	0.36	0.37	0.51	0.62	0.61	0.61	0.61
	0.61	0.38	0.38	0.38	0.38	0.35	1.0	0.35	0.36	0.5	0.61	0.6	0.6	0.6	0.6
	0.38	0.38	0.38	0.38	0.34	1.0	0.34	0.35	0.5	0.6	0.59	0.59	0.59	0.59	0.37
	0.37	0.37	0.37	0.33	1.0	0.33	0.34	0.49	0.59	0.58	0.58	0.58	0.59	0.37	0.37
	0.37	0.37	0.33	1.0	0.33	0.33	0.48	0.58	0.58	0.58	0.58	0.58	0.36	0.36	0.36
	0.36	0.32	1.0	0.32	0.32	0.48	0.57	0.57	0.57	0.57	0.57	0.36	0.36	0.36	0.36
	0.31	1.0	0.31	0.31	0.47	0.56	0.56	0.56	0.56	0.56	0.36	0.36	0.36	0.36	0.3
	1.0	0.3	0.3	0.46	0.55	0.55	0.55	0.55	0.55	0.35	0.35	0.35	0.35	0.29	1.0
	0.29	0.29	0.45	0.54	0.54	0.54	0.54	0.54	0.35	0.35	0.35	0.35	0.28	1.0	0.28
	0.28	0.45	0.54	0.53	0.53	0.53	0.53	0.34	0.34	0.34	0.34	0.27	1.0	0.27	0.27
	0.44	0.53	0.52	0.52	0.52	0.52	0.34	0.34	0.34	0.34	0.26	1.0	0.26	0.26	0.43
	0.52	0.51	0.51	0.51	0.51	0.33	0.33	0.33	0.33	0.25	1.0	0.25	0.25	0.43	0.51
	0.51	0.51	0.51	0.51	0.33	0.33	0.33	0.33	0.24	1.0	0.24	0.24	0.42	0.5	0.5
	0.5	0.5	0.5	0.32	0.32	0.32	0.32	0.23	1.0	0.23	0.23	0.41	0.49	0.49	0.49
	0.49	0.49	0.32	0.32	0.32	0.32	0.22	1.0	0.22	0.22	0.4	0.48	0.48	0.48	0.48
	0.48	0.31	0.31	0.31	0.31	0.21	1.0	0.21	0.21	0.4	0.47	0.47	0.47	0.47	0.47
	0.31	0.31	0.31	0.31	0.2	1.0	0.2	0.2	0.39	0.46	0.46	0.46	0.46	0.46	0.3
	0.3	0.3	0.3	0.19	1.0	0.19	0.19	0.38	0.45	0.45	0.45	0.45	0.45	0.3	0.3
	0.3	0.3	0.18	1.0	0.18	0.18	0.38	0.45	0.44	0.44	0.44	0.44	0.29	0.29	0.29
	0.29	0.17	1.0	0.17	0.17	0.37	0.44	0.43	0.43	0.43	0.44	0.29	0.29	0.29	0.29
	0.16	1.0	0.16	0.16	0.36	0.43	0.43	0.43	0.43	0.43	0.28	0.28	0.28	0.28	0.15
	1.0	0.15	0.15	0.35	0.42	0.42	0.42	0.42	0.42	0.28	0.28	0.28	0.28	0.15	1.0
	0.15	0.14	0.35	0.41	0.41	0.41	0.41	0.41	0.27	0.27	0.27	0.27	0.14	1.0	0.14
	0.13	0.34	0.4	0.4	0.4	0.4	0.4	0.27	0.27	0.27	0.27	0.13	1.0	0.13	0.12
	0.33	0.39	0.39	0.39	0.39	0.39	0.27	0.27	0.27	0.27	0.12	1.0	0.12	0.11	0.33
	0.38	0.38	0.38	0.38	0.38	0.26	0.26	0.26	0.26	0.11	1.0	0.11	0.1	0.32	0.37
	0.37	0.37	0.37	0.37	0.26	0.26	0.26	0.26	0.1	1.0	0.1	0.09	0.31	0.36	0.36
	0.36	0.36	0.36	0.25	0.25	0.25	0.25	0.09	1.0	0.09	0.08	0.3	0.36	0.35	0.35
	0.35	0.36	0.25	0.25	0.25	0.25	0.08	1.0	0.08	0.07	0.3	0.35	0.35	0.35	0.35
	0.35	0.24	0.24	0.24	0.24	0.07	1.0	0.07	0.06	0.29	0.34	0.34	0.34	0.34	0.34
	0.24	0.24	0.24	0.24	0.06	1.0	0.06	0.05	0.28	0.33	0.33	0.33	0.33	0.33	0.23
	0.23	0.23	0.23	0.05	1.0	0.05	0.04	0.27	0.32	0.32	0.32	0.32	0.32	0.23	0.23
	0.23	0.23	0.04	1.0	0.04	0.03	0.27	0.31	0.31	0.31	0.31	0.31	0.22	0.22	0.22
	0.22	0.03	1.0	0.03	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22
	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02
	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0
	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02
	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02
	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26
	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3
	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3
	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3
	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3
	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3
	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22
	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22
	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22
	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22
	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02
	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0
	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02
	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02
	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26
	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3
	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3
	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3
	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3
	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3
	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22
	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22
	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22
	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22
	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02
	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0
	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02
	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02
	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26
	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3
	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3
	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3
	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3
	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3
	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22
	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22
	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22
	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22
	0.02	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02
	1.0	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0
	0.02	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02
	0.02	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02
	0.26	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26
	0.3	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3
	0.3	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02	0.02	0.26	0.3	0.3
	0.3	0.3	0.3	0.22	0.22	0.22	0.22	0.02	1.0	0.02
[/Revision Table]
