#PVF_File

0	0	0	0	0
0	0	0	0	0
0	0	0	48	0
0	0	0	5700	0
25850	0	25850	0	0
0	0	0	0	0
0	0	0	0	0
0	0	49	0	0
0	0	5800	0	26400
0	26400	0	0	0
0	0	0	0	0
0	0	0	0	0
0	50	0	0	0
0	5900	0	26950	0
26950	0	0	0	0
0	0	0	0	0
0	0	0	0	0
51	0	0	0	0
6000	0	27500	0	27500
0	0	0	0	0
0	0	0	0	0
0	0	0	0	52
0	0	0	0	6100
0	28050	0	28050	0
0	0	0	0	0
0	0	0	0	0
0	0	0	53	0
0	0	0	6200	0
28600	0	28600	0	0
0	0	0	0	0
0	0	0	0	0
0	0	54	0	0
0	0	6300	0	29150
0	29150	0	0	0
0	0	0	0	0
0	0	0	0	0
0	55	0	0	0
0	6400	0	29700	0
29700	0	0	0	0
0	0	0	0	0
0	0	0	0	0
56	0	0	0	0
6500	0	30250	0	30250
0	0	0	0	0
0	0	0	0	0
0	0	0	0	57
0	0	0	0	6600
0	30800	0	30800	0
0	0	0	0	0
0	0	0	0	0
0	0	0	58	0
0	0	0	6700	0
31350	0	31350	0	0
0	0	0	0	0
0	0	0	0	0
0	0	59	0	0
0	0	6800	0	31900
0	31900	0	0	0
0	0	0	0	0
0	0	0	0	0
0	60	0	0	0
0	6900	0	32450	0
32450	0	0	0	0
0	0	0	0	0
0	0	0	0	0
61	0	0	0	0
7000	0	33000	0	33000
0	0	0	0	0
0	0	0	0	0
0	0	0	0	62
0	0	0	0	7100
0	33550	0	33550	0
0	0	0	0	0
0	0	0	0	0
0	0	0	63	0
0	0	0	7200	0
34100	0	34100	0	0
0	0	0	0	0
0	0	0	0	0
0	0	64	0	0
0	0	7300	0	34650
0	34650	0	0	0
0	0	0	0	0
0	0	0	0	0
0	65	0	0	0
0	7400	0	35200	0
35200	0	0	0	0
0	0	0	0	0
0	0	0	0	0
66	0	0	0	0
7500	0	35750	0	35750
0	0	0	0	0
0	0	0	0	0
0	0	0	0	67
0	0	0	0	7600
0	36300	0	36300	0
0	0	0	0	0
0	0	0	0	0
0	0	0	68	0
0	0	0	7700	0
36850	0	36850	0	0
0	0	0	0	0
0	0	0	0	0
0	0	69	0	0
0	0	7800	0	37400
0	37400	0	0	0
0	0	0	0	0
0	0	0	0	0
0	70	0	0	0
0	7900	0	37950	0
37950	0	0	0	0
0	0	0	0	0
0	0	0	0	0
71	0	0	0	0
8000	0	38500	0	38500
0	0	0	0	0
0	0	0	0	0
0	0	0	0	72
0	0	0	0	8100
0	39050	0	39050	0
0	0	0	0	0
0	0	0	0	0
0	0	0	73	0
0	0	0	8200	0
39600	0	39600	0	0
0	0	0	0	0
0	0	0	0	0
0	0	74	0	0
0	0	8300	0	40150
0	40150	0	0	0
0	0	0	0	0
0	0	0	0	0
0	75	0	0	0
0	8400	0	40700	0
40700	0	0	0	0
0	0	0	0	0
0	0	0	0	0
76	0	0	0	0
8500	0	41250	0	41250
0	0	0	0	0
0	0	0	0	0
0	0	0	0	77
0	0	0	0	8600
0	41800	0	41800	0
0	0	0	0	0
0	0	0	0	0
0	0	0	78	0
0	0	0	8700	0
42350	0	42350	0	0
0	0	0	0	0
0	0	0	0	0
0	0	79	0	0
0	0	8800	0	42900
0	42900	0	0	0
0	0	0	0	0
0	0	0	0	0
0	80	0	0	0
0	8900	0	43450	0
43450	0	0	0	0
0	0	0	0	0
0	0	0	0	0
81	0	0	0	0
9000	0	44000	0	44000
0	0	0	0	0
0	0	0	0	0
0	0	0	0	82
0	0	0	0	9100
0	44550	0	44550	0
0	0	0	0	0
0	0	0	0	0
0	0	0	83	0
0	0	0	9200	0
45100	0	45100	0	0
0	0	0	0	0
0	0	0	0	0
0	0	84	0	0
0	0	9300	0	45650
0	45650	0	0	0
0	0	0	0	0
0	0	0	0	0
0	85	0	0	0
0	9400	0	46200	0
46200	0	0	0	0
0	0	0	0	0
0	0	0	0	0
86	0	0	0	0
9500	0	46750	0	46750
0	0	0	0	0
0	0	0	0	0
0	0	0	0	87
0	0	0	0	9600
0	47300	0	47300	0
0	0	0	0	0
0	0	0	0	0
0	0	0	88	0
0	0	0	9700	0
47850	0	47850	0	0
0	0	0	0	0
0	0	0	0	0
0	0	89	0	0
0	0	9800	0	48400
0	48400	0	0	0
0	0	0	0	0
0	0	0	0	0
0	90	0	0	0
0	9900	0	48950	0
48950	0	0	0	0
0	0	0	0	0
0	0	0	0	0
91	0	0	0	0
10000	0	49500	0	49500
0	0	0	0	0
0	0	0	0	0
0	0	0	0	92
0	0	0	0	10100
0	50050	0	50050	0
0	0	0	0	0
0	0	0	0	0
0	0	0	93	0
0	0	0	10200	0
50600	0	50600	0	0
0	0	0	0	0
0	0	0	0	0
0	0	94	0	0
0	0	10300	0	51150
0	51150	0	0	0
0	0	0	0	0
0	0	0	0	0
0	95	0	0	0
0	10400	0	51700	0
51700	0	0	0	0
0	0	0	0	0
0	0	0	0	0
96	0	0	0	0
10500	0	52250	0	52250
0	0	0	0	0
0	0	0	0	0
0	0	0	0	97
0	0	0	0	10600
0	52800	0	52800	0
0	0	0	0	0
0	0	0	0	0
0	0	0	98	0
0	0	0	10700	0
53350	0	53350	0	0
0	0	0	0	0
0	0	0	0	0
0	0	99	0	0
0	0	10800	0	53900
0	53900	0	0	0
0	0	0	0	0
0	0	0	0	0
0	100	0	0	0
0	10900	0	54450	0
54450	0	0	0	0
0	0	0	0	0
0	0	0	0	0
