#PVF_File

23	115	115	115	115	3806	3382	119	3825	119	3825	2	2	0	0	0	0	0	0	0	0	44	44	0
24	120	120	120	120	4115	3600	124	4158	124	4158	2	2	0	0	0	0	0	0	0	0	46	46	0
25	125	125	125	125	4445	3825	128	4505	128	4505	2	2	0	0	0	0	0	0	0	0	48	48	0
26	130	130	130	130	4795	4056	133	4865	133	4865	3	3	0	0	0	0	0	0	0	0	50	50	0
27	135	135	135	135	5166	4292	138	5239	138	5239	3	3	0	0	0	0	0	0	0	0	52	52	0
28	140	140	140	140	5560	4535	143	5627	143	5627	3	3	0	0	0	0	0	0	0	0	54	54	0
29	145	145	145	145	5980	4784	148	6029	148	6029	3	3	0	0	0	0	0	0	0	0	56	56	0
30	150	150	150	150	6425	5039	153	6445	153	6445	3	3	0	0	0	0	0	0	0	0	58	58	0
31	155	155	155	155	6898	5300	167	6875	167	6875	3	3	0	0	0	0	0	0	0	0	60	60	0
32	160	160	160	160	7403	5567	172	7318	172	7318	3	3	0	0	0	0	0	0	0	0	62	62	0
33	165	165	165	165	7938	5840	177	7775	177	7775	3	3	0	0	0	0	0	0	0	0	64	64	0
34	170	170	170	170	8509	6119	182	8247	182	8247	3	3	0	0	0	0	0	0	0	0	66	66	0
35	175	175	175	175	9116	6405	187	8732	187	8732	3	3	0	0	0	0	0	0	0	0	68	68	0
36	180	180	180	180	9762	6696	192	9231	192	9231	4	4	0	0	0	0	0	0	0	0	70	70	0
37	185	185	185	185	10449	6993	198	9744	198	9744	4	4	0	0	0	0	0	0	0	0	72	72	0
38	190	190	190	190	11183	7297	203	10270	203	10270	4	4	0	0	0	0	0	0	0	0	74	74	0
39	195	195	195	195	11963	7607	208	10811	208	10811	4	4	0	0	0	0	0	0	0	0	76	76	0
40	200	200	200	200	12795	7922	213	11365	213	11365	4	4	0	0	0	0	0	0	0	0	78	78	0
41	205	205	205	205	13733	8244	230	11933	230	11933	4	4	0	0	0	0	0	0	0	0	80	80	0
42	210	210	210	210	14715	8572	236	12516	236	12516	4	4	0	0	0	0	0	0	0	0	82	82	0
43	215	215	215	215	15747	8906	241	13112	241	13112	4	4	0	0	0	0	0	0	0	0	84	84	0
44	220	220	220	220	16829	9246	246	13721	246	13721	4	4	0	0	0	0	0	0	0	0	86	86	0
45	225	225	225	225	17964	9592	252	14345	252	14345	4	4	0	0	0	0	0	0	0	0	88	88	0
46	230	230	230	230	19155	9944	257	14983	257	14983	5	5	0	0	0	0	0	0	0	0	90	90	0
47	235	235	235	235	20404	10302	263	15634	263	15634	5	5	0	0	0	0	0	0	0	0	92	92	0
48	240	240	240	240	21713	10666	268	16299	268	16299	5	5	0	0	0	0	0	0	0	0	94	94	0
49	245	245	245	245	23087	11037	273	16979	273	16979	5	5	0	0	0	0	0	0	0	0	96	96	0
50	250	250	250	250	24526	11413	279	17672	279	17672	5	5	0	0	0	0	0	0	0	0	98	98	0
51	255	255	255	255	26036	11796	299	18378	299	18378	5	5	0	0	0	0	0	0	0	0	100	100	0
52	260	260	260	260	27620	12184	305	19099	305	19099	5	5	0	0	0	0	0	0	0	0	102	102	0
53	265	265	265	265	29281	12579	311	19834	311	19834	5	5	0	0	0	0	0	0	0	0	104	104	0
54	270	270	270	270	31024	12980	316	20582	316	20582	5	5	0	0	0	0	0	0	0	0	106	106	0
55	275	275	275	275	32851	13386	322	21344	322	21344	7	7	0	0	0	0	0	0	0	0	108	108	0
56	280	280	280	280	34798	13799	328	22121	328	22121	8	8	0	0	0	0	0	0	0	0	110	110	0
57	285	285	285	285	36874	14218	333	22911	333	22911	8	8	0	0	0	0	0	0	0	0	112	112	0
58	290	290	290	290	39089	14643	339	23714	339	23714	8	8	0	0	0	0	0	0	0	0	114	114	0
59	295	295	295	295	41455	15074	345	24532	345	24532	8	8	0	0	0	0	0	0	0	0	116	116	0
60	300	300	300	300	43978	15512	351	25364	351	25364	10	10	0	0	0	0	0	0	0	0	118	118	0
61	305	305	305	305	46676	15955	374	26209	374	26209	10	10	0	0	0	0	0	0	0	0	120	120	0
62	310	310	310	310	49558	16404	380	27069	380	27069	10	10	0	0	0	0	0	0	0	0	122	122	0
63	315	315	315	315	52644	16859	386	27942	386	27942	10	10	0	0	0	0	0	0	0	0	124	124	0
64	320	320	320	320	55945	17321	392	28829	392	28829	10	10	0	0	0	0	0	0	0	0	126	126	0
65	325	325	325	325	59480	17789	398	29730	398	29730	12	12	0	0	0	0	0	0	0	0	128	128	0
66	330	330	330	330	63267	18262	404	30644	404	30644	13	13	0	0	0	0	0	0	0	0	130	130	0
67	335	335	335	335	67329	18742	410	31573	410	31573	13	13	0	0	0	0	0	0	0	0	132	132	0
68	340	340	340	340	71686	19228	416	32516	416	32516	13	13	0	0	0	0	0	0	0	0	134	134	0
69	345	345	345	345	76364	19719	422	33472	422	33472	13	13	0	0	0	0	0	0	0	0	136	136	0
70	350	350	350	350	81391	20217	428	34442	428	34442	13	13	0	0	0	0	0	0	0	0	138	138	0
71	355	355	355	355	87139	20721	434	35426	434	35426	13	13	0	0	0	0	0	0	0	0	140	140	0
72	360	360	360	360	93059	21231	440	36424	440	36424	13	13	0	0	0	0	0	0	0	0	142	142	0
73	365	365	365	365	99295	21748	446	37436	446	37436	13	13	0	0	0	0	0	0	0	0	144	144	0
74	370	370	370	370	105859	22270	452	38462	452	38462	13	13	0	0	0	0	0	0	0	0	146	146	0
75	375	375	375	375	112767	22798	458	39501	458	39501	13	13	0	0	0	0	0	0	0	0	148	148	0
76	380	380	380	380	120038	23333	464	40554	464	40554	14	14	0	0	0	0	0	0	0	0	150	150	0
77	385	385	385	385	127685	23873	470	41622	470	41622	14	14	0	0	0	0	0	0	0	0	152	152	0
78	390	390	390	390	135726	24419	476	42703	476	42703	14	14	0	0	0	0	0	0	0	0	154	154	0
79	395	395	395	395	144178	24972	482	43798	482	43798	14	14	0	0	0	0	0	0	0	0	156	156	0
80	400	400	400	400	153063	25531	488	44906	488	44906	14	14	0	0	0	0	0	0	0	0	158	158	0
81	405	405	405	405	162397	26096	494	46029	494	46029	14	14	0	0	0	0	0	0	0	0	160	160	0
82	410	410	410	410	172203	26666	500	47166	500	47166	14	14	0	0	0	0	0	0	0	0	162	162	0
83	415	415	415	415	182499	27243	506	48316	506	48316	14	14	0	0	0	0	0	0	0	0	164	164	0
84	420	420	420	420	193310	27826	512	49480	512	49480	14	14	0	0	0	0	0	0	0	0	166	166	0
85	425	425	425	425	204657	28415	518	50658	518	50658	14	14	0	0	0	0	0	0	0	0	168	168	0
86	430	430	430	430	216566	29010	524	51850	524	51850	15	15	0	0	0	0	0	0	0	0	170	170	0
87	435	435	435	435	229060	29612	530	53056	530	53056	15	15	0	0	0	0	0	0	0	0	172	172	0
88	440	440	440	440	242167	30219	536	54276	536	54276	15	15	0	0	0	0	0	0	0	0	174	174	0
89	445	445	445	445	255913	30832	542	55509	542	55509	15	15	0	0	0	0	0	0	0	0	176	176	0
90	450	450	450	450	270327	31452	548	56757	548	56757	15	15	0	0	0	0	0	0	0	0	178	178	0
91	455	455	455	455	284401	32077	554	58018	554	58018	15	15	0	0	0	0	0	0	0	0	180	180	0
92	460	460	460	460	299096	32709	560	59293	560	59293	15	15	0	0	0	0	0	0	0	0	182	182	0
93	465	465	465	465	314437	33346	566	60582	566	60582	15	15	0	0	0	0	0	0	0	0	184	184	0
94	470	470	470	470	330449	33990	572	61885	572	61885	15	15	0	0	0	0	0	0	0	0	186	186	0
95	475	475	475	475	347162	34640	578	63202	578	63202	15	15	0	0	0	0	0	0	0	0	188	188	0
96	480	480	480	480	364601	35296	584	64532	584	64532	16	16	0	0	0	0	0	0	0	0	190	190	0
97	485	485	485	485	382797	35958	590	65877	590	65877	16	16	0	0	0	0	0	0	0	0	192	192	0
98	490	490	490	490	401781	36626	596	67235	596	67235	16	16	0	0	0	0	0	0	0	0	194	194	0
99	495	495	495	495	421582	37300	601	68607	601	68607	16	16	0	0	0	0	0	0	0	0	196	196	0
100	500	500	500	500	442235	37980	607	69993	607	69993	16	16	0	0	0	0	0	0	0	0	198	198	0
101	505	505	505	505	462889	38660	613	71379	613	71379	16	16	0	0	0	0	0	0	0	0	200	200	0
102	510	510	510	510	483542	39340	619	72765	619	72765	16	16	0	0	0	0	0	0	0	0	202	202	0
103	515	515	515	515	504196	40020	625	74151	625	74151	16	16	0	0	0	0	0	0	0	0	204	204	0
104	520	520	520	520	524848	40700	631	75537	631	75537	16	16	0	0	0	0	0	0	0	0	206	206	0
105	525	525	525	525	545502	41380	637	76923	637	76923	16	16	0	0	0	0	0	0	0	0	208	208	0
106	530	530	530	530	566155	42060	643	78309	643	78309	16	16	0	0	0	0	0	0	0	0	210	210	0
107	535	535	535	535	586809	42740	649	79695	649	79695	16	16	0	0	0	0	0	0	0	0	212	212	0
108	540	540	540	540	607462	43420	655	81081	655	81081	16	16	0	0	0	0	0	0	0	0	214	214	0
109	545	545	545	545	628116	44100	661	82467	661	82467	16	16	0	0	0	0	0	0	0	0	216	216	0
110	550	550	550	550	648769	44780	667	83853	667	83853	16	16	0	0	0	0	0	0	0	0	218	218	0
111	555	555	555	555	669423	45460	673	85239	673	85239	16	16	0	0	0	0	0	0	0	0	220	220	0
112	560	560	560	560	690076	46140	679	86625	679	86625	16	16	0	0	0	0	0	0	0	0	222	222	0
113	565	565	565	565	710730	46820	685	88011	685	88011	16	16	0	0	0	0	0	0	0	0	224	224	0
114	570	570	570	570	731383	47500	691	89397	691	89397	16	16	0	0	0	0	0	0	0	0	226	226	0
115	575	575	575	575	752037	48180	697	90783	697	90783	16	16	0	0	0	0	0	0	0	0	228	228	0
116	580	580	580	580	772690	48860	703	92169	703	92169	16	16	0	0	0	0	0	0	0	0	230	230	0
117	585	585	585	585	793344	49540	709	93555	709	93555	16	16	0	0	0	0	0	0	0	0	232	232	0
118	590	590	590	590	813996	50220	715	94941	715	94941	16	16	0	0	0	0	0	0	0	0	234	234	0
119	595	595	595	595	834651	50900	721	96327	721	96327	16	16	0	0	0	0	0	0	0	0	236	236	0
120	600	600	600	600	855303	51580	727	97713	727	97713	16	16	0	0	0	0	0	0	0	0	238	238	0
121	605	605	605	605	875957	52260	733	99099	733	99099	16	16	0	0	0	0	0	0	0	0	240	240	0
122	610	610	610	610	896610	52940	739	100485	739	100485	16	16	0	0	0	0	0	0	0	0	242	242	0
123	615	615	615	615	917264	53620	745	101871	745	101871	16	16	0	0	0	0	0	0	0	0	244	244	0
124	620	620	620	620	937917	54300	751	103257	751	103257	16	16	0	0	0	0	0	0	0	0	246	246	0
125	625	625	625	625	958571	54980	757	104643	757	104643	16	16	0	0	0	0	0	0	0	0	248	248	0
126	630	630	630	630	979224	55660	763	106029	763	106029	16	16	0	0	0	0	0	0	0	0	250	250	0
127	635	635	635	635	999878	56340	769	107415	769	107415	16	16	0	0	0	0	0	0	0	0	252	252	0
128	640	640	640	640	1020531	57020	775	108801	775	108801	16	16	0	0	0	0	0	0	0	0	254	254	0
129	645	645	645	645	1041185	57700	781	110187	781	110187	16	16	0	0	0	0	0	0	0	0	256	256	0
130	650	650	650	650	1061838	58380	787	111573	787	111573	16	16	0	0	0	0	0	0	0	0	258	258	0
131	655	655	655	655	1082492	59060	793	112959	793	112959	16	16	0	0	0	0	0	0	0	0	260	260	0
132	660	660	660	660	1103145	59740	799	114345	799	114345	16	16	0	0	0	0	0	0	0	0	262	262	0
133	665	665	665	665	1123799	60420	805	115731	805	115731	16	16	0	0	0	0	0	0	0	0	264	264	0
134	670	670	670	670	1144451	61100	811	117117	811	117117	16	16	0	0	0	0	0	0	0	0	266	266	0
135	675	675	675	675	1165106	61780	817	118503	817	118503	16	16	0	0	0	0	0	0	0	0	268	268	0
136	680	680	680	680	1185758	62460	823	119889	823	119889	16	16	0	0	0	0	0	0	0	0	270	270	0
137	685	685	685	685	1206412	63140	829	121275	829	121275	16	16	0	0	0	0	0	0	0	0	272	272	0
138	690	690	690	690	1227065	63820	835	122661	835	122661	16	16	0	0	0	0	0	0	0	0	274	274	0
139	695	695	695	695	1247719	64500	841	124047	841	124047	16	16	0	0	0	0	0	0	0	0	276	276	0
140	700	700	700	700	1268372	65180	847	125433	847	125433	16	16	0	0	0	0	0	0	0	0	278	278	0
141	705	705	705	705	1289026	65860	853	126819	853	126819	16	16	0	0	0	0	0	0	0	0	280	280	0
142	710	710	710	710	1309679	66540	859	128205	859	128205	16	16	0	0	0	0	0	0	0	0	282	282	0
143	715	715	715	715	1330333	67220	865	129591	865	129591	16	16	0	0	0	0	0	0	0	0	284	284	0
144	720	720	720	720	1350986	67900	871	130977	871	130977	16	16	0	0	0	0	0	0	0	0	286	286	0
145	725	725	725	725	1371640	68580	877	132363	877	132363	16	16	0	0	0	0	0	0	0	0	288	288	0
146	730	730	730	730	1392293	69260	883	133749	883	133749	16	16	0	0	0	0	0	0	0	0	290	290	0
147	735	735	735	735	1412947	69940	889	135135	889	135135	16	16	0	0	0	0	0	0	0	0	292	292	0
148	740	740	740	740	1433600	70620	895	136521	895	136521	16	16	0	0	0	0	0	0	0	0	294	294	0
149	745	745	745	745	1454254	71300	901	137907	901	137907	16	16	0	0	0	0	0	0	0	0	296	296	0
150	750	750	750	750	1474906	71980	907	139293	907	139293	16	16	0	0	0	0	0	0	0	0	298	298	0
151	755	755	755	755	1495561	72660	913	140679	913	140679	16	16	0	0	0	0	0	0	0	0	300	300	0
152	760	760	760	760	1516213	73340	919	142065	919	142065	16	16	0	0	0	0	0	0	0	0	302	302	0
153	765	765	765	765	1536867	74020	925	143451	925	143451	16	16	0	0	0	0	0	0	0	0	304	304	0
154	770	770	770	770	1557520	74700	931	144837	931	144837	16	16	0	0	0	0	0	0	0	0	306	306	0
155	775	775	775	775	1578174	75380	937	146223	937	146223	16	16	0	0	0	0	0	0	0	0	308	308	0
156	780	780	780	780	1598827	76060	943	147609	943	147609	16	16	0	0	0	0	0	0	0	0	310	310	0
157	785	785	785	785	1619481	76740	949	148995	949	148995	16	16	0	0	0	0	0	0	0	0	312	312	0
158	790	790	790	790	1640134	77420	955	150381	955	150381	16	16	0	0	0	0	0	0	0	0	314	314	0
159	795	795	795	795	1660788	78100	961	151767	961	151767	16	16	0	0	0	0	0	0	0	0	316	316	0
160	800	800	800	800	1681441	78780	967	153153	967	153153	16	16	0	0	0	0	0	0	0	0	318	318	0
161	805	805	805	805	1702095	79460	973	154539	973	154539	16	16	0	0	0	0	0	0	0	0	320	320	0
162	810	810	810	810	1722748	80140	979	155925	979	155925	16	16	0	0	0	0	0	0	0	0	322	322	0
163	815	815	815	815	1743402	80820	985	157311	985	157311	16	16	0	0	0	0	0	0	0	0	324	324	0
164	820	820	820	820	1764054	81500	991	158697	991	158697	16	16	0	0	0	0	0	0	0	0	326	326	0
165	825	825	825	825	1784709	82180	997	160083	997	160083	16	16	0	0	0	0	0	0	0	0	328	328	0
166	830	830	830	830	1805361	82860	1003	161469	1003	161469	16	16	0	0	0	0	0	0	0	0	330	330	0
167	835	835	835	835	1826015	83540	1009	162855	1009	162855	16	16	0	0	0	0	0	0	0	0	332	332	0
168	840	840	840	840	1846668	84220	1015	164241	1015	164241	16	16	0	0	0	0	0	0	0	0	334	334	0
169	845	845	845	845	1867322	84900	1021	165627	1021	165627	16	16	0	0	0	0	0	0	0	0	336	336	0
170	850	850	850	850	1887975	85580	1027	167013	1027	167013	16	16	0	0	0	0	0	0	0	0	338	338	0
171	855	855	855	855	1908629	86260	1033	168399	1033	168399	16	16	0	0	0	0	0	0	0	0	340	340	0
172	860	860	860	860	1929282	86940	1039	169785	1039	169785	16	16	0	0	0	0	0	0	0	0	342	342	0
173	865	865	865	865	1949936	87620	1045	171171	1045	171171	16	16	0	0	0	0	0	0	0	0	344	344	0
174	870	870	870	870	1970589	88300	1051	172557	1051	172557	16	16	0	0	0	0	0	0	0	0	346	346	0
175	875	875	875	875	1991243	88980	1057	173943	1057	173943	16	16	0	0	0	0	0	0	0	0	348	348	0
176	880	880	880	880	2011896	89660	1063	175329	1063	175329	16	16	0	0	0	0	0	0	0	0	350	350	0
177	885	885	885	885	2032550	90340	1069	176715	1069	176715	16	16	0	0	0	0	0	0	0	0	352	352	0
178	890	890	890	890	2053203	91020	1075	178101	1075	178101	16	16	0	0	0	0	0	0	0	0	354	354	0
179	895	895	895	895	2073857	91700	1081	179487	1081	179487	16	16	0	0	0	0	0	0	0	0	356	356	0
180	900	900	900	900	2094509	92380	1087	180873	1087	180873	16	16	0	0	0	0	0	0	0	0	358	358	0
181	905	905	905	905	2115164	93060	1093	182259	1093	182259	16	16	0	0	0	0	0	0	0	0	360	360	0
182	910	910	910	910	2135816	93740	1099	183645	1099	183645	16	16	0	0	0	0	0	0	0	0	362	362	0
183	915	915	915	915	2156470	94420	1105	185031	1105	185031	16	16	0	0	0	0	0	0	0	0	364	364	0
184	920	920	920	920	2177123	95100	1111	186417	1111	186417	16	16	0	0	0	0	0	0	0	0	366	366	0
185	925	925	925	925	2197777	95780	1117	187803	1117	187803	16	16	0	0	0	0	0	0	0	0	368	368	0
186	930	930	930	930	2218430	96460	1123	189189	1123	189189	16	16	0	0	0	0	0	0	0	0	370	370	0
187	935	935	935	935	2239084	97140	1129	190575	1129	190575	16	16	0	0	0	0	0	0	0	0	372	372	0
188	940	940	940	940	2259737	97820	1135	191961	1135	191961	16	16	0	0	0	0	0	0	0	0	374	374	0
189	945	945	945	945	2280391	98500	1141	193347	1141	193347	16	16	0	0	0	0	0	0	0	0	376	376	0
190	950	950	950	950	2301044	99180	1147	194733	1147	194733	16	16	0	0	0	0	0	0	0	0	378	378	0
191	955	955	955	955	2321698	99860	1153	196119	1153	196119	16	16	0	0	0	0	0	0	0	0	380	380	0
192	960	960	960	960	2342351	100540	1159	197505	1159	197505	16	16	0	0	0	0	0	0	0	0	382	382	0
193	965	965	965	965	2363005	101220	1165	198891	1165	198891	16	16	0	0	0	0	0	0	0	0	384	384	0
194	970	970	970	970	2383658	101900	1171	200277	1171	200277	16	16	0	0	0	0	0	0	0	0	386	386	0
195	975	975	975	975	2404312	102580	1177	201663	1177	201663	16	16	0	0	0	0	0	0	0	0	388	388	0
196	980	980	980	980	2424964	103260	1183	203049	1183	203049	16	16	0	0	0	0	0	0	0	0	390	390	0
197	985	985	985	985	2445619	103940	1189	204435	1189	204435	16	16	0	0	0	0	0	0	0	0	392	392	0
198	990	990	990	990	2466271	104620	1195	205821	1195	205821	16	16	0	0	0	0	0	0	0	0	394	394	0
199	995	995	995	995	2486925	105300	1201	207207	1201	207207	16	16	0	0	0	0	0	0	0	0	396	396	0
200	1000	1000	1000	1000	2507578	105980	1207	208593	1207	208593	16	16	0	0	0	0	0	0	0	0	398	398	0
