#PVF_File

89	445	445	445	445	111639	12333	542	55509	542	55509	12	12	0	0	0	0	0	0	0	0	176	176	0
90	450	450	450	450	117830	12581	548	56757	548	56757	12	12	0	0	0	0	0	0	0	0	178	178	0
91	455	455	455	455	123866	12831	554	58018	554	58018	12	12	0	0	0	0	0	0	0	0	180	180	0
92	460	460	460	460	130165	13083	560	59293	560	59293	12	12	0	0	0	0	0	0	0	0	182	182	0
93	465	465	465	465	136742	13339	566	60582	566	60582	12	12	0	0	0	0	0	0	0	0	184	184	0
94	470	470	470	470	143605	13596	572	61885	572	61885	13	13	0	0	0	0	0	0	0	0	186	186	0
95	475	475	475	475	150766	13856	578	63202	578	63202	13	13	0	0	0	0	0	0	0	0	188	188	0
96	480	480	480	480	158238	14118	584	64532	584	64532	13	13	0	0	0	0	0	0	0	0	190	190	0
97	485	485	485	485	166032	14383	590	65877	590	65877	13	13	0	0	0	0	0	0	0	0	192	192	0
98	490	490	490	490	174163	14650	596	67235	596	67235	13	13	0	0	0	0	0	0	0	0	194	194	0
99	495	495	495	495	182642	14920	601	68607	601	68607	13	13	0	0	0	0	0	0	0	0	196	196	0
100	500	500	500	500	191482	15192	607	69993	607	69993	13	13	0	0	0	0	0	0	0	0	198	198	0
101	505	505	505	505	188735	15364	614	70808	614	70808	13	13	0	0	0	0	0	0	0	0	200	200	0
102	510	510	510	510	194752	15613	620	72063	620	72063	13	13	0	0	0	0	0	0	0	0	202	202	0
103	515	515	515	515	200771	15862	626	73317	626	73317	13	13	0	0	0	0	0	0	0	0	204	204	0
104	520	520	520	520	206789	16111	632	74571	632	74571	13	13	0	0	0	0	0	0	0	0	206	206	0
105	525	525	525	525	212806	16360	638	75826	638	75826	13	13	0	0	0	0	0	0	0	0	208	208	0
106	530	530	530	530	218826	16609	644	77080	644	77080	13	13	0	0	0	0	0	0	0	0	210	210	0
107	535	535	535	535	224843	16858	649	78334	649	78334	13	13	0	0	0	0	0	0	0	0	212	212	0
108	540	540	540	540	230860	17107	655	79589	655	79589	13	13	0	0	0	0	0	0	0	0	214	214	0
109	545	545	545	545	236880	17356	661	80843	661	80843	14	14	0	0	0	0	0	0	0	0	216	216	0
110	550	550	550	550	242897	17605	667	82097	667	82097	14	14	0	0	0	0	0	0	0	0	218	218	0
111	555	555	555	555	248915	17854	673	83352	673	83352	14	14	0	0	0	0	0	0	0	0	220	220	0
112	560	560	560	560	254934	18103	679	84606	679	84606	14	14	0	0	0	0	0	0	0	0	222	222	0
113	565	565	565	565	260951	18352	685	85860	685	85860	14	14	0	0	0	0	0	0	0	0	224	224	0
114	570	570	570	570	266969	18601	691	87115	691	87115	14	14	0	0	0	0	0	0	0	0	226	226	0
115	575	575	575	575	272988	18850	697	88369	697	88369	14	14	0	0	0	0	0	0	0	0	228	228	0
116	580	580	580	580	279005	19099	703	89623	703	89623	14	14	0	0	0	0	0	0	0	0	230	230	0
117	585	585	585	585	285023	19348	709	90878	709	90878	14	14	0	0	0	0	0	0	0	0	232	232	0
118	590	590	590	590	291041	19597	715	92132	715	92132	14	14	0	0	0	0	0	0	0	0	234	234	0
119	595	595	595	595	297060	19846	721	93386	721	93386	14	14	0	0	0	0	0	0	0	0	236	236	0
120	600	600	600	600	303077	20095	727	94641	727	94641	14	14	0	0	0	0	0	0	0	0	238	238	0
121	605	605	605	605	309095	20344	733	95895	733	95895	14	14	0	0	0	0	0	0	0	0	240	240	0
122	610	610	610	610	315114	20593	739	97149	739	97149	14	14	0	0	0	0	0	0	0	0	242	242	0
123	615	615	615	615	321131	20842	745	98404	745	98404	14	14	0	0	0	0	0	0	0	0	244	244	0
124	620	620	620	620	327151	21091	751	99658	751	99658	14	14	0	0	0	0	0	0	0	0	246	246	0
125	625	625	625	625	333168	21340	757	100912	757	100912	15	15	0	0	0	0	0	0	0	0	248	248	0
126	630	630	630	630	339185	21589	763	102167	763	102167	15	15	0	0	0	0	0	0	0	0	250	250	0
127	635	635	635	635	345204	21838	769	103421	769	103421	15	15	0	0	0	0	0	0	0	0	252	252	0
128	640	640	640	640	351221	22087	775	104675	775	104675	15	15	0	0	0	0	0	0	0	0	254	254	0
129	645	645	645	645	357238	22336	781	105930	781	105930	15	15	0	0	0	0	0	0	0	0	256	256	0
130	650	650	650	650	363258	22585	787	107184	787	107184	15	15	0	0	0	0	0	0	0	0	258	258	0
131	655	655	655	655	369275	22834	793	108438	793	108438	15	15	0	0	0	0	0	0	0	0	260	260	0
132	660	660	660	660	375294	23083	799	109693	799	109693	15	15	0	0	0	0	0	0	0	0	262	262	0
133	665	665	665	665	381312	23332	805	110947	805	110947	15	15	0	0	0	0	0	0	0	0	264	264	0
134	670	670	670	670	387329	23581	811	112201	811	112201	15	15	0	0	0	0	0	0	0	0	266	266	0
135	675	675	675	675	393348	23830	817	113456	817	113456	15	15	0	0	0	0	0	0	0	0	268	268	0
136	680	680	680	680	399366	24079	823	114710	823	114710	15	15	0	0	0	0	0	0	0	0	270	270	0
137	685	685	685	685	405384	24328	829	115964	829	115964	15	15	0	0	0	0	0	0	0	0	272	272	0
138	690	690	690	690	411401	24577	835	117219	835	117219	15	15	0	0	0	0	0	0	0	0	274	274	0
139	695	695	695	695	417420	24826	841	118473	841	118473	15	15	0	0	0	0	0	0	0	0	276	276	0
140	700	700	700	700	423438	25075	847	119727	847	119727	16	16	0	0	0	0	0	0	0	0	278	278	0
141	705	705	705	705	429455	25324	853	120982	853	120982	16	16	0	0	0	0	0	0	0	0	280	280	0
142	710	710	710	710	435475	25573	859	122236	859	122236	16	16	0	0	0	0	0	0	0	0	282	282	0
143	715	715	715	715	441492	25822	865	123490	865	123490	16	16	0	0	0	0	0	0	0	0	284	284	0
144	720	720	720	720	447509	26070	871	124745	871	124745	16	16	0	0	0	0	0	0	0	0	286	286	0
145	725	725	725	725	453529	26319	877	125999	877	125999	16	16	0	0	0	0	0	0	0	0	288	288	0
146	730	730	730	730	459546	26568	883	127253	883	127253	16	16	0	0	0	0	0	0	0	0	290	290	0
147	735	735	735	735	465563	26817	888	128508	888	128508	16	16	0	0	0	0	0	0	0	0	292	292	0
148	740	740	740	740	471583	27066	894	129762	894	129762	16	16	0	0	0	0	0	0	0	0	294	294	0
149	745	745	745	745	477600	27315	900	131016	900	131016	16	16	0	0	0	0	0	0	0	0	296	296	0
150	750	750	750	750	483620	27564	906	132271	906	132271	16	16	0	0	0	0	0	0	0	0	298	298	0
151	755	755	755	755	489637	27813	912	133525	912	133525	16	16	0	0	0	0	0	0	0	0	300	300	0
152	760	760	760	760	495654	28062	918	134779	918	134779	16	16	0	0	0	0	0	0	0	0	302	302	0
153	765	765	765	765	501673	28311	924	136034	924	136034	16	16	0	0	0	0	0	0	0	0	304	304	0
154	770	770	770	770	507690	28560	930	137288	930	137288	16	16	0	0	0	0	0	0	0	0	306	306	0
155	775	775	775	775	513709	28809	936	138542	936	138542	16	16	0	0	0	0	0	0	0	0	308	308	0
156	780	780	780	780	519727	29058	942	139797	942	139797	17	17	0	0	0	0	0	0	0	0	310	310	0
157	785	785	785	785	525744	29307	948	141051	948	141051	17	17	0	0	0	0	0	0	0	0	312	312	0
158	790	790	790	790	531763	29556	954	142305	954	142305	17	17	0	0	0	0	0	0	0	0	314	314	0
159	795	795	795	795	537781	29805	960	143560	960	143560	17	17	0	0	0	0	0	0	0	0	316	316	0
160	800	800	800	800	543798	30054	966	144814	966	144814	17	17	0	0	0	0	0	0	0	0	318	318	0
161	805	805	805	805	549817	30303	972	146068	972	146068	17	17	0	0	0	0	0	0	0	0	320	320	0
162	810	810	810	810	555835	30552	978	147323	978	147323	17	17	0	0	0	0	0	0	0	0	322	322	0
163	815	815	815	815	561853	30801	984	148577	984	148577	17	17	0	0	0	0	0	0	0	0	324	324	0
164	820	820	820	820	567870	31050	990	149831	990	149831	17	17	0	0	0	0	0	0	0	0	326	326	0
165	825	825	825	825	573889	31299	996	151086	996	151086	17	17	0	0	0	0	0	0	0	0	328	328	0
166	830	830	830	830	579907	31548	1002	152340	1002	152340	17	17	0	0	0	0	0	0	0	0	330	330	0
167	835	835	835	835	585924	31797	1008	153594	1008	153594	17	17	0	0	0	0	0	0	0	0	332	332	0
168	840	840	840	840	591944	32046	1014	154849	1014	154849	17	17	0	0	0	0	0	0	0	0	334	334	0
169	845	845	845	845	597961	32295	1020	156103	1020	156103	17	17	0	0	0	0	0	0	0	0	336	336	0
170	850	850	850	850	603978	32544	1026	157357	1026	157357	17	17	0	0	0	0	0	0	0	0	338	338	0
171	855	855	855	855	609998	32793	1032	158612	1032	158612	17	17	0	0	0	0	0	0	0	0	340	340	0
172	860	860	860	860	616015	33042	1038	159866	1038	159866	18	18	0	0	0	0	0	0	0	0	342	342	0
173	865	865	865	865	622033	33291	1044	161120	1044	161120	18	18	0	0	0	0	0	0	0	0	344	344	0
174	870	870	870	870	628052	33540	1050	162375	1050	162375	18	18	0	0	0	0	0	0	0	0	346	346	0
175	875	875	875	875	634069	33789	1056	163629	1056	163629	18	18	0	0	0	0	0	0	0	0	348	348	0
176	880	880	880	880	640087	34038	1062	164883	1062	164883	18	18	0	0	0	0	0	0	0	0	350	350	0
177	885	885	885	885	646106	34287	1068	166138	1068	166138	18	18	0	0	0	0	0	0	0	0	352	352	0
178	890	890	890	890	652123	34536	1074	167392	1074	167392	18	18	0	0	0	0	0	0	0	0	354	354	0
179	895	895	895	895	658141	34785	1080	168646	1080	168646	18	18	0	0	0	0	0	0	0	0	356	356	0
180	900	900	900	900	664160	35034	1086	169901	1086	169901	18	18	0	0	0	0	0	0	0	0	358	358	0
181	905	905	905	905	670178	35283	1092	171155	1092	171155	18	18	0	0	0	0	0	0	0	0	360	360	0
182	910	910	910	910	676195	35532	1098	172409	1098	172409	18	18	0	0	0	0	0	0	0	0	362	362	0
183	915	915	915	915	682213	35781	1104	173663	1104	173663	18	18	0	0	0	0	0	0	0	0	364	364	0
184	920	920	920	920	688232	36030	1110	174918	1110	174918	18	18	0	0	0	0	0	0	0	0	366	366	0
185	925	925	925	925	694249	36279	1116	176172	1116	176172	18	18	0	0	0	0	0	0	0	0	368	368	0
186	930	930	930	930	700269	36528	1122	177426	1122	177426	18	18	0	0	0	0	0	0	0	0	370	370	0
187	935	935	935	935	706286	36777	1128	178681	1128	178681	19	19	0	0	0	0	0	0	0	0	372	372	0
188	940	940	940	940	712303	37026	1133	179935	1133	179935	19	19	0	0	0	0	0	0	0	0	374	374	0
189	945	945	945	945	718323	37275	1139	181189	1139	181189	19	19	0	0	0	0	0	0	0	0	376	376	0
190	950	950	950	950	724340	37524	1145	182444	1145	182444	19	19	0	0	0	0	0	0	0	0	378	378	0
191	955	955	955	955	730357	37773	1151	183698	1151	183698	19	19	0	0	0	0	0	0	0	0	380	380	0
192	960	960	960	960	736376	38022	1157	184952	1157	184952	19	19	0	0	0	0	0	0	0	0	382	382	0
193	965	965	965	965	742393	38271	1163	186207	1163	186207	19	19	0	0	0	0	0	0	0	0	384	384	0
194	970	970	970	970	748412	38520	1169	187461	1169	187461	19	19	0	0	0	0	0	0	0	0	386	386	0
195	975	975	975	975	754430	38769	1175	188715	1175	188715	19	19	0	0	0	0	0	0	0	0	388	388	0
196	980	980	980	980	760447	39018	1181	189970	1181	189970	19	19	0	0	0	0	0	0	0	0	390	390	0
197	985	985	985	985	766466	39267	1187	191224	1187	191224	19	19	0	0	0	0	0	0	0	0	392	392	0
198	990	990	990	990	772484	39516	1193	192478	1193	192478	19	19	0	0	0	0	0	0	0	0	394	394	0
199	995	995	995	995	778503	39765	1199	193733	1199	193733	19	19	0	0	0	0	0	0	0	0	396	396	0
200	1000	1000	1000	1000	784520	40014	1205	194987	1205	194987	19	19	0	0	0	0	0	0	0	0	398	398	0
