#PVF_File

[equalization]
	0.88	0.88	0.88	0.82
	0.8	0.83	5.9	0.84
	0.84	0.84	0.84	0.86
	0.86	0.86	0.86	0.8
	0.77	0.81	5.75	0.81
	0.81	0.81	0.82	0.84
	0.84	0.84	0.84	0.77
	0.74	0.79	5.61	0.79
	0.79	0.79	0.79	0.83
	0.83	0.83	0.83	0.74
	0.72	0.77	5.47	0.77
	0.77	0.77	0.77	0.81
	0.81	0.81	0.81	0.72
	0.69	0.75	5.35	0.75
	0.75	0.75	0.76	0.79
	0.79	0.79	0.79	0.69
	0.67	0.73	5.22	0.74
	0.74	0.74	0.74	0.78
	0.78	0.78	0.78	0.67
	0.65	0.71	5.1	0.72
	0.72	0.72	0.72	0.76
	0.76	0.76	0.76	0.65
	0.63	0.7	4.99	0.7
	0.7	0.7	0.7	0.75
	0.75	0.75	0.75	0.63
	0.61	0.68	4.88	0.69
	0.69	0.69	0.69	0.73
	0.73	0.73	0.73	0.61
	0.6	0.67	4.78	0.67
	0.67	0.67	0.67	0.72
	0.72	0.72	0.72	0.6
	0.58	0.65	4.68	0.66
	0.66	0.66	0.66	0.7
	0.7	0.7	0.7	0.58
	0.56	0.64	4.59	0.64
	0.64	0.64	0.65	0.69
	0.69	0.69	0.69	0.56
	0.55	0.63	4.5	0.63
	0.63	0.63	0.63	0.68
	0.68	0.68	0.68	0.55
	0.53	0.61	4.41	0.62
	0.62	0.62	0.62	0.67
	0.67	0.67	0.67	0.53
	0.52	0.6	4.32	0.61
	0.61	0.61	0.61	0.66
	0.66	0.66	0.66	0.52
	0.5	0.59	4.24	0.59
	0.59	0.59	0.6	0.64
	0.64	0.64	0.64	0.5
	0.49	0.58	4.16	0.58
	0.58	0.58	0.58	0.63
	0.63	0.63	0.63	0.49
	0.48	0.57	4.09	0.57
	0.57	0.57	0.57	0.62
	0.62	0.62	0.62	0.48
	0.47	0.56	4.02	0.56
	0.56	0.56	0.56	0.61
	0.61	0.61	0.61	0.47
	0.45	0.55	3.95	0.55
	0.55	0.55	0.55	0.6
	0.6	0.6	0.6	0.45
	0.44	0.54	3.88	0.54
	0.54	0.54	0.54	0.59
	0.59	0.59	0.59	0.44
	0.43	0.53	3.81	0.53
	0.53	0.53	0.53	0.58
	0.58	0.58	0.58	0.43
	0.42	0.52	3.75	0.52
	0.52	0.52	0.53	0.58
	0.58	0.58	0.58	0.42
	0.41	0.51	3.69	0.51
	0.51	0.51	0.52	0.57
	0.57	0.57	0.57	0.41
	0.4	0.5	3.63	0.51
	0.51	0.51	0.51	0.56
	0.56	0.56	0.56	0.4
	0.39	0.49	3.57	0.5
	0.5	0.5	0.5	0.55
	0.55	0.55	0.55	0.39
	0.38	0.48	3.52	0.49
	0.49	0.49	0.49	0.54
	0.54	0.54	0.54	0.38
	0.38	0.48	3.46	0.48
	0.48	0.48	0.48	0.54
	0.54	0.54	0.54	0.38
	0.37	0.47	3.41	0.47
	0.47	0.47	0.48	0.53
	0.53	0.53	0.53	0.37
	0.36	0.46	3.36	0.47
	0.47	0.47	0.47	0.52
	0.52	0.52	0.52	0.36
	0.35	0.45	3.31	0.46
	0.46	0.46	0.46	0.51
	0.51	0.51	0.51	0.35
	0.34	0.45	3.26	0.45
	0.45	0.45	0.46	0.51
	0.51	0.51	0.51	0.34
	0.34	0.44	3.22	0.45
	0.45	0.45	0.45	0.5
	0.5	0.5	0.5	0.34
	0.33	0.43	3.17	0.44
	0.44	0.44	0.44	0.49
	0.49	0.49	0.49	0.33
	0.32	0.43	3.13	0.43
	0.43	0.43	0.44	0.49
	0.49	0.49	0.49	0.32
	0.32	0.42	3.09	0.43
	0.43	0.43	0.43	0.48
	0.48	0.48	0.48	0.32
	0.31	0.42	3.04	0.42
	0.42	0.42	0.42	0.48
	0.48	0.48	0.48	0.31
	0.3	0.41	3	0.42
	0.42	0.42	0.42	0.47
	0.47	0.47	0.47	0.3
	0.3	0.41	2.96	0.41
	0.41	0.41	0.41	0.46
	0.46	0.46	0.46	0.3
	0.29	0.4	2.93	0.41
	0.41	0.41	0.41	0.46
	0.46	0.46	0.46	0.29
	0.29	0.39	2.89	0.4
	0.4	0.4	0.4	0.45
	0.45	0.45	0.45	0.29
	0.28	0.39	2.85	0.4
	0.4	0.4	0.4	0.45
	0.45	0.45	0.45	0.28
	0.28	0.38	2.82	0.39
	0.39	0.39	0.39	0.44
	0.44	0.44	0.44	0.28
	0.27	0.38	2.78	0.39
	0.39	0.39	0.39	0.44
	0.44	0.44	0.44	0.27
	0.27	0.38	2.75	0.38
	0.38	0.38	0.38	0.43
	0.43	0.43	0.43	0.27
	0.26	0.37	2.71	0.38
	0.38	0.38	0.38	0.43
	0.43	0.43	0.43	0.26
	0.26	0.37	2.68	0.37
	0.37	0.37	0.37	0.42
	0.42	0.42	0.42	0.26
	0.25	0.36	2.65	0.37
	0.37	0.37	0.37	0.42
	0.42	0.42	0.42	0.25
	0.25	0.36	2.62	0.36
	0.36	0.36	0.36	0.41
	0.41	0.41	0.41	0.25
	0.24	0.35	2.59	0.36
	0.36	0.36	0.36	0.41
	0.41	0.41	0.41	0.24
	0.24	0.35	2.56	0.35
	0.35	0.35	0.36	0.4
	0.4	0.4	0.4	0.24
	0.24	0.34	2.53	0.35
	0.35	0.35	0.35	0.4
	0.4	0.4	0.4	0.24
	0.23	0.34	2.5	0.35
	0.35	0.35	0.35	0.4
	0.4	0.4	0.4	0.23
	0.23	0.34	2.48	0.34
	0.34	0.34	0.34	0.39
	0.39	0.39	0.39	0.23
	0.22	0.33	2.45	0.34
	0.34	0.34	0.34	0.39
	0.39	0.39	0.39	0.22
	0.22	0.33	2.42	0.33
	0.33	0.34	0.34	0.38
	0.38	0.38	0.38	0.22
	0.22	0.33	2.4	0.33
	0.33	0.33	0.33	0.38
	0.38	0.38	0.38	0.22
	0.21	0.32	2.37	0.33
	0.33	0.33	0.33	0.38
	0.38	0.38	0.38	0.21
	0.21	0.32	2.35	0.32
	0.32	0.32	0.33	0.37
	0.37	0.37	0.37	0.21
	0.21	0.32	2.32	0.32
	0.32	0.32	0.32	0.37
	0.37	0.37	0.37	0.21
	0.2	0.31	2.3	0.32
	0.32	0.32	0.32	0.37
	0.37	0.37	0.37	0.2
	0.2	0.31	2.28	0.31
	0.31	0.31	0.32	0.36
	0.36	0.36	0.36	0.2
	0.2	0.31	2.25	0.31
	0.31	0.31	0.31	0.36
	0.36	0.36	0.36	0.2
	0.19	0.3	2.23	0.31
	0.31	0.31	0.31	0.36
	0.36	0.36	0.36	0.19
	31	40	`混乱中手`	35.68
	40	89.5	23.86	23.86
	23.25	21.06	5.33	5.33
	5.33	5.33	35.68	21.94
	20	68.73	15.03	15.04
	14.8	13.88	4.8	4.8
	4.8	4.8	21.94	15.74
	13.33	55.78	10.97	10.98
	10.85	10.36	4.36	4.36
	4.36	4.36	15.74	12.22
	10	46.94	8.64	8.65
	8.57	8.26	4	4
	4	4	12.22	9.94
	8	40.52	7.13	7.13
	7.08	6.88	3.69	3.69
	3.69	3.69	9.94	8.36
	6.67	35.64	6.07	6.07
	6.03	5.89	3.43	3.43
	3.43	3.43	8.36	7.18
	5.71	31.81	5.28	5.28
	5.25	5.15	3.2	3.2
	3.2	3.2	7.18	6.29
	5	28.73	4.67	4.68
	4.65	4.57	3	3
	3	3	6.29	5.58
	4.44	26.19	4.19	4.19
	4.18	4.11	2.82	2.82
	2.82	2.82	5.58	5
	4	24.06	3.8	3.8
	3.79	3.74	2.67	2.67
	2.67	2.67	5	4.52
	3.64	22.25	3.48	3.48
	3.47	3.42	2.53	2.53
	2.53	2.53	4.52	4.12
	3.33	20.7	3.2	3.2
	3.19	3.16	2.4	2.4
	2.4	2.4	4.12	3.78
	3.08	19.35	2.97	2.97
	2.96	2.93	2.29	2.29
	2.29	2.29	3.78	3.49
	2.86	18.16	2.77	2.77
	2.76	2.74	2.18	2.18
	2.18	2.18	3.49	3.24
	2.67	17.11	2.59	2.59
	2.59	2.57	2.09	2.09
	2.09	2.09	3.24	3.01
	2.5	16.18	2.44	2.44
	2.43	2.42	2	2
	2	2	3.01	2.81
	2.35	15.34	2.3	2.3
	2.3	2.28	1.92	1.92
	1.92	1.92	2.81	2.64
	2.22	14.58	2.18	2.18
	2.17	2.16	1.85	1.85
	1.85	1.85	2.64	2.48
	2.11	13.9	2.07	2.07
	2.06	2.05	1.78	1.78
	1.78	1.78	2.48	2.34
	2	13.28	1.97	1.97
	1.96	1.95	1.71	1.71
	1.71	1.71	2.34	2.21
	1.9	12.71	1.88	1.88
	1.87	1.87	1.66	1.66
	1.66	1.66	2.21	2.09
	1.82	12.18	1.79	1.79
	1.79	1.78	1.6	1.6
	1.6	1.6	2.09	1.98
	1.74	11.7	1.72	1.72
	1.72	1.71	1.55	1.55
	1.55	1.55	1.98	1.89
	1.67	11.26	1.65	1.65
	1.65	1.64	1.5	1.5
	1.5	1.5	1.89	1.8
	1.6	10.84	1.58	1.58
	1.58	1.58	1.45	1.45
	1.45	1.45	1.8	1.71
	1.54	10.46	1.52	1.52
	1.52	1.52	1.41	1.41
	1.41	1.41	1.71	1.64
	1.48	10.1	1.47	1.47
	1.47	1.46	1.37	1.37
	1.37	1.37	1.64	1.57
	1.43	9.77	1.42	1.42
	1.42	1.41	1.33	1.33
	1.33	1.33	1.57	1.5
	1.38	9.46	1.37	1.37
	1.37	1.37	1.3	1.3
	1.3	1.3	1.5	1.44
	1.33	9.17	1.33	1.33
	1.33	1.32	1.26	1.26
	1.26	1.26	1.44	1.38
	1.29	8.89	1.28	1.28
	1.28	1.28	1.23	1.23
	1.23	1.23	1.38	1.33
	1.25	8.63	1.24	1.24
	1.24	1.24	1.2	1.2
	1.2	1.2	1.33	1.28
	1.21	8.39	1.21	1.21
	1.21	1.21	1.17	1.17
	1.17	1.17	1.28	1.23
	1.18	8.16	1.17	1.17
	1.17	1.17	1.14	1.14
	1.14	1.14	1.23	1.19
	1.14	7.94	1.14	1.14
	1.14	1.14	1.12	1.12
	1.12	1.12	1.19	1.15
	1.11	7.73	1.11	1.11
	1.11	1.11	1.09	1.09
	1.09	1.09	1.15	1.11
	1.08	7.53	1.08	1.08
	1.08	1.08	1.07	1.07
	1.07	1.07	1.11	1.07
	1.05	7.35	1.05	1.05
	1.05	1.05	1.04	1.04
	1.04	1.04	1.07	1.03
	1.03	7.17	1.03	1.03
	1.03	1.03	1.02	1.02
	1.02	1.02	1.03	1
	1	7	1	1
	1	1	1	1
	1	1	1	0.97
	0.98	6.84	0.98	0.98
	0.98	0.98	0.98	0.98
	0.98	0.98	0.97	0.94
	0.95	6.68	0.95	0.95
	0.95	0.95	0.96	0.96
	0.96	0.96	0.94	0.91
	0.93	6.54	0.93	0.93
	0.93	0.93	0.94	0.94
	0.94	0.94	0.91	0.88
	0.91	6.4	0.91	0.91
	0.91	0.91	0.92	0.92
	0.92	0.92	0.88	0.86
	0.89	6.26	0.89	0.89
	0.89	0.89	0.91	0.91
	0.91	0.91	0.86	0.83
	0.87	6.13	0.87	0.87
	0.87	0.87	0.89	0.89
	0.89	0.89	0.83	0.81
	0.85	6.01	0.85	0.85
	0.85	0.85	0.87	0.87
	0.87	0.87	0.81	0.79
	0.83	5.89	0.84	0.84
	0.84	0.84	0.86	0.86
	0.86	0.86	0.79	0.76
	0.82	5.77	0.82	0.82
	0.82	0.82	0.84	0.84
	0.84	0.84	0.76	0.74
	0.8	5.66	0.8	0.8
	0.8	0.8	0.83	0.83
	0.83	0.83	0.74	0.72
	0.78	5.56	0.79	0.79
	0.79	0.79	0.81	0.81
	0.81	0.81	0.72	0.71
	0.77	5.45	0.77	0.77
	0.77	0.77	0.8	0.8
	0.8	0.8	0.71	0.69
	0.75	5.35	0.76	0.76
	0.76	0.76	0.79	0.79
	0.79	0.79	0.69	0.67
	0.74	5.26	0.74	0.74
	0.74	0.75	0.77	0.77
	0.77	0.77	0.67	0.65
	0.73	5.17	0.73	0.73
	0.73	0.73	0.76	0.76
	0.76	0.76	0.65	0.64
	0.71	5.08	0.72	0.72
	0.72	0.72	0.75	0.75
	0.75	0.75	0.64	0.62
	0.7	4.99	0.71	0.71
	0.71	0.71	0.74	0.74
	0.74	0.74	0.62	0.61
	0.69	4.91	0.69	0.69
	0.69	0.69	0.73	0.73
	0.73	0.73	0.61	0.59
	0.68	4.83	0.68	0.68
	0.68	0.68	0.72	0.72
	0.72	0.72	0.59	0.58
	0.67	4.75	0.67	0.67
	0.67	0.67	0.71	0.71
	0.71	0.71	0.58	0.57
	0.66	4.68	0.66	0.66
	0.66	0.66	0.7	0.7
	0.7	0.7	0.57	0.55
	0.65	4.61	0.65	0.65
	0.65	0.65	0.69	0.69
	0.69	0.69	0.55	0.54
	0.63	4.53	0.64	0.64
	0.64	0.64	0.68	0.68
	0.68	0.68	0.54	0.53
	0.63	4.47	0.63	0.63
	0.63	0.63	0.67	0.67
	0.67	0.67	0.53	0.52
	0.62	4.4	0.62	0.62
	0.62	0.62	0.66	0.66
	0.66	0.66	0.52	0.51
	0.61	4.34	0.61	0.61
	0.61	0.61	0.65	0.65
	0.65	0.65	0.51	0.5
	0.6	4.27	0.6	0.6
	0.6	0.6	0.64	0.64
	0.64	0.64	0.5	0.49
	0.59	4.21	0.59	0.59
	0.59	0.59	0.63	0.63
	0.63	0.63	0.49	0.48
	0.58	4.15	0.58	0.58
	0.58	0.59	0.62	0.62
	0.62	0.62	0.48	0.47
	0.57	4.1	0.58	0.58
	0.58	0.58	0.62	0.62
	0.62	0.62	0.47	0.46
	0.56	4.04	0.57	0.57
	0.57	0.57	0.61	0.61
	0.61	0.61	0.46	0.45
	0.56	3.99	0.56	0.56
	0.56	0.56	0.6	0.6
	0.6	0.6	0.45	0.44
	0.55	3.93	0.55	0.55
	0.55	0.55	0.59	0.59
	0.59	0.59	0.44	0.43
	0.54	3.88	0.54	0.54
	0.55	0.55	0.59	0.59
	0.59	0.59	0.43	0.42
	0.53	3.83	0.54	0.54
	0.54	0.54	0.58	0.58
	0.58	0.58	0.42	0.41
	0.53	3.78	0.53	0.53
	0.53	0.53	0.57	0.57
	0.57	0.57	0.41	0.41
	0.52	3.73	0.52	0.52
	0.52	0.53	0.56	0.56
	0.56	0.56	0.41	0.4
	0.51	3.69	0.52	0.52
	0.52	0.52	0.56	0.56
	0.56	0.56	0.4	0.39
	0.51	3.64	0.51	0.51
	0.51	0.51	0.55	0.55
	0.55	0.55	0.39	0.38
	0.5	3.6	0.5	0.5
	0.5	0.51	0.55	0.55
	0.55	0.55	0.38	0.38
	0.49	3.55	0.5	0.5
	0.5	0.5	0.54	0.54
	0.54	0.54	0.38	0.37
	0.49	3.51	0.49	0.49
	0.49	0.49	0.53	0.53
	0.53	0.53	0.37	0.36
	0.48	3.47	0.49	0.49
	0.49	0.49	0.53	0.53
	0.53	0.53	0.36	0.36
	0.48	3.43	0.48	0.48
	0.48	0.48	0.52	0.52
	0.52	0.52	0.36	0.35
	0.47	3.39	0.47	0.47
	0.48	0.48	0.52	0.52
	0.52	0.52	0.35	0.34
	0.47	3.35	0.47	0.47
	0.47	0.47	0.51	0.51
	0.51	0.51	0.34	0.34
	0.46	3.32	0.46	0.46
	0.46	0.47	0.51	0.51
	0.51	0.51	0.34	0.33
	0.45	3.28	0.46	0.46
	0.46	0.46	0.5	0.5
	0.5	0.5	0.33	0.33
	0.45	3.24	0.45	0.45
	0.45	0.46	0.49	0.49
	0.49	0.49	0.33	0.32
	0.44	3.21	0.45	0.45
	0.45	0.45	0.49	0.49
	0.49	0.49	0.32	0.32
	0.44	3.17	0.44	0.44
	0.44	0.45	0.48	0.48
	0.48	0.48	0.32	0.31
	0.43	3.14	0.44	0.44
	0.44	0.44	0.48	0.48
	0.48	0.48	0.31	0.31
	0.43	3.11	0.43	0.43
	0.43	0.44	0.48	0.48
	0.48	0.48	0.31	0.3
	0.43	3.08	0.43	0.43
	0.43	0.43	0.47	0.47
	0.47	0.47	0.3	0.3
	0.42	3.04	0.43	0.43
	0.43	0.43	0.47	0.47
	0.47	0.47	0.3	0.29
	0.42	3.01	0.42	0.42
	0.42	0.42	0.46	0.46
	0.46	0.46	0.29	0.29
	0.41	2.98	0.42	0.42
	0.42	0.42	0.46	0.46
	0.46	0.46	0.29	0.28
	0.41	2.95	0.41	0.41
	0.41	0.41	0.45	0.45
	0.45	0.45	0.28	0.28
	0.4	2.92	0.41	0.41
	0.41	0.41	0.45	0.45
	0.45	0.45	0.28	41
	50	`混乱高手`	47.96	50
	110.65	29.72	29.72	28.96
	26.21	6.44	6.44	6.44
	6.44	47.96	29.49	25
	84.97	18.72	18.74	18.43
	17.27	5.8	5.8	5.8
	5.8	29.49	21.16	16.67
	68.97	13.67	13.68	13.52
	12.89	5.27	5.27	5.27
	5.27	21.16	16.42	12.5
	58.04	10.76	10.77	10.67
	10.28	4.83	4.83	4.83
	4.83	16.42	13.36	10
	50.1	8.88	8.89	8.82
	8.55	4.46	4.46	4.46
	4.46	13.36	11.23	8.33
	44.07	7.56	7.56	7.51
	7.32	4.14	4.14	4.14
	4.14	11.23	9.66	7.14
	39.33	6.58	6.58	6.54
	6.4	3.87	3.87	3.87
	3.87	9.66	8.45	6.25
	35.52	5.82	5.82	5.8
	5.69	3.63	3.63	3.63
	3.63	8.45	7.5	5.56
	32.38	5.22	5.22	5.2
	5.12	3.41	3.41	3.41
	3.41	7.5	6.72	5
	29.75	4.73	4.74	4.72
	4.65	3.22	3.22	3.22
	3.22	6.72	6.08	4.55
	27.51	4.33	4.33	4.32
	4.26	3.05	3.05	3.05
	3.05	6.08	5.54	4.17
	25.59	3.99	3.99	3.98
	3.93	2.9	2.9	2.9
	2.9	5.54	5.09	3.85
	23.92	3.7	3.7	3.69
	3.65	2.76	2.76	2.76
	2.76	5.09	4.69	3.57
	22.45	3.45	3.45	3.44
	3.41	2.64	2.64	2.64
	2.64	4.69	4.35	3.33
	21.15	3.23	3.23	3.22
	3.19	2.52	2.52	2.52
	2.52	4.35	4.05	3.13
	20	3.03	3.04	3.03
	3	2.42	2.42	2.42
	2.42	4.05	3.78	2.94
	18.96	2.86	2.86	2.86
	2.84	2.32	2.32	2.32
	2.32	3.78	3.54	2.78
	18.03	2.71	2.71	2.71
	2.69	2.23	2.23	2.23
	2.23	3.54	3.33	2.63
	17.18	2.57	2.57	2.57
	2.55	2.15	2.15	2.15
	2.15	3.33	3.14	2.5
	16.41	2.45	2.45	2.45
	2.43	2.07	2.07	2.07
	2.07	3.14	2.97	2.38
	15.71	2.34	2.34	2.33
	2.32	2	2	2
	2	2.97	2.81	2.27
	15.06	2.23	2.23	2.23
	2.22	1.93	1.93	1.93
	1.93	2.81	2.67	2.17
	14.47	2.14	2.14	2.14
	2.13	1.87	1.87	1.87
	1.87	2.67	2.54	2.08
	13.92	2.05	2.05	2.05
	2.04	1.81	1.81	1.81
	1.81	2.54	2.42	2
	13.41	1.97	1.97	1.97
	1.96	1.76	1.76	1.76
	1.76	2.42	2.3	1.92
	12.93	1.9	1.9	1.9
	1.89	1.71	1.71	1.71
	1.71	2.3	2.2	1.85
	12.49	1.83	1.83	1.83
	1.82	1.66	1.66	1.66
	1.66	2.2	2.11	1.79
	12.08	1.77	1.77	1.77
	1.76	1.61	1.61	1.61
	1.61	2.11	2.02	1.72
	11.7	1.71	1.71	1.71
	1.7	1.57	1.57	1.57
	1.57	2.02	1.94	1.67
	11.33	1.65	1.65	1.65
	1.65	1.53	1.53	1.53
	1.53	1.94	1.86	1.61
	10.99	1.6	1.6	1.6
	1.59	1.49	1.49	1.49
	1.49	1.86	1.79	1.56
	10.67	1.55	1.55	1.55
	1.55	1.45	1.45	1.45
	1.45	1.79	1.72	1.52
	10.37	1.5	1.5	1.5
	1.5	1.41	1.41	1.41
	1.41	1.72	1.66	1.47
	10.08	1.46	1.46	1.46
	1.46	1.38	1.38	1.38
	1.38	1.66	1.6	1.43
	9.81	1.42	1.42	1.42
	1.42	1.35	1.35	1.35
	1.35	1.6	1.54	1.39
	9.56	1.38	1.38	1.38
	1.38	1.32	1.32	1.32
	1.32	1.54	1.49	1.35
	9.31	1.34	1.34	1.34
	1.34	1.29	1.29	1.29
	1.29	1.49	1.44	1.32
	9.08	1.31	1.31	1.31
	1.31	1.26	1.26	1.26
	1.26	1.44	1.39	1.28
	8.86	1.28	1.28	1.28
	1.28	1.23	1.23	1.23
	1.23	1.39	1.34	1.25
	8.65	1.25	1.25	1.25
	1.24	1.21	1.21	1.21
	1.21	1.34	1.3	1.22
	8.45	1.22	1.22	1.22
	1.21	1.18	1.18	1.18
	1.18	1.3	1.26	1.19
	8.26	1.19	1.19	1.19
	1.19	1.16	1.16	1.16
	1.16	1.26	1.22	1.16
	8.08	1.16	1.16	1.16
	1.16	1.14	1.14	1.14
	1.14	1.22	1.19	1.14
	7.91	1.13	1.13	1.13
	1.13	1.12	1.12	1.12
	1.12	1.19	1.15	1.11
	7.74	1.11	1.11	1.11
	1.11	1.09	1.09	1.09
	1.09	1.15	1.12	1.09
	7.58	1.09	1.09	1.09
	1.09	1.07	1.07	1.07
	1.07	1.12	1.09	1.06
	7.43	1.06	1.06	1.06
	1.06	1.05	1.05	1.05
	1.05	1.09	1.06	1.04
	7.28	1.04	1.04	1.04
	1.04	1.04	1.04	1.04
	1.04	1.06	1.03	1.02
	7.14	1.02	1.02	1.02
	1.02	1.02	1.02	1.02
	1.02	1.03	1	1
	7	1	1	1
	1	1	1	1
	1	1	0.97	0.98
	6.87	0.98	0.98	0.98
	0.98	0.98	0.98	0.98
	0.98	0.97	0.95	0.96
	6.74	0.96	0.96	0.96
	0.96	0.97	0.97	0.97
	0.97	0.95	0.92	0.94
	6.62	0.94	0.94	0.94
	0.94	0.95	0.95	0.95
	0.95	0.92	0.9	0.93
	6.5	0.93	0.93	0.93
	0.93	0.94	0.94	0.94
	0.94	0.9	0.88	0.91
	6.39	0.91	0.91	0.91
	0.91	0.92	0.92	0.92
	0.92	0.88	0.86	0.89
	6.28	0.89	0.89	0.89
	0.89	0.91	0.91	0.91
	0.91	0.86	0.84	0.88
	6.17	0.88	0.88	0.88
	0.88	0.89	0.89	0.89
	0.89	0.84	0.82	0.86
	6.07	0.86	0.86	0.86
	0.86	0.88	0.88	0.88
	0.88	0.82	0.8	0.85
	5.97	0.85	0.85	0.85
	0.85	0.87	0.87	0.87
	0.87	0.8	0.78	0.83
	5.88	0.84	0.84	0.84
	0.84	0.85	0.85	0.85
	0.85	0.78	0.76	0.82
	5.78	0.82	0.82	0.82
	0.82	0.84	0.84	0.84
	0.84	0.76	0.74	0.81
	5.69	0.81	0.81	0.81
	0.81	0.83	0.83	0.83
	0.83	0.74	0.73	0.79
	5.61	0.8	0.8	0.8
	0.8	0.82	0.82	0.82
	0.82	0.73	0.71	0.78
	5.52	0.78	0.78	0.78
	0.78	0.81	0.81	0.81
	0.81	0.71	0.7	0.77
	5.44	0.77	0.77	0.77
	0.77	0.79	0.79	0.79
	0.79	0.7	0.68	0.76
	5.36	0.76	0.76	0.76
	0.76	0.78	0.78	0.78
	0.78	0.68	0.67	0.75
	5.28	0.75	0.75	0.75
	0.75	0.77	0.77	0.77
	0.77	0.67	0.65	0.74
	5.21	0.74	0.74	0.74
	0.74	0.76	0.76	0.76
	0.76	0.65	0.64	0.72
	5.13	0.73	0.73	0.73
	0.73	0.75	0.75	0.75
	0.75	0.64	0.63	0.71
	5.06	0.72	0.72	0.72
	0.72	0.74	0.74	0.74
	0.74	0.63	0.61	0.7
	4.99	0.71	0.71	0.71
	0.71	0.73	0.73	0.73
	0.73	0.61	0.6	0.69
	4.93	0.7	0.7	0.7
	0.7	0.73	0.73	0.73
	0.73	0.6	0.59	0.68
	4.86	0.69	0.69	0.69
	0.69	0.72	0.72	0.72
	0.72	0.59	0.58	0.68
	4.8	0.68	0.68	0.68
	0.68	0.71	0.71	0.71
	0.71	0.58	0.57	0.67
	4.74	0.67	0.67	0.67
	0.67	0.7	0.7	0.7
	0.7	0.57	0.56	0.66
	4.68	0.66	0.66	0.66
	0.66	0.69	0.69	0.69
	0.69	0.56	0.54	0.65
	4.62	0.65	0.65	0.65
	0.65	0.68	0.68	0.68
	0.68	0.54	0.53	0.64
	4.56	0.64	0.64	0.64
	0.65	0.67	0.67	0.67
	0.67	0.53	0.52	0.63
