	0.91	0.61	1.27	1	1.27	1.32	5.08	10.34	1.26	1.26	1.26	1.26	0.9	0.6	0.9
	0.6	1.25	1	1.25	1.3	5.01	10.21	1.24	1.24	1.24	1.24	0.89	0.6	0.89	0.6
	1.24	1	1.24	1.28	4.95	10.08	1.23	1.23	1.23	1.23	0.88	0.59	0.88	0.59	1.22
	1	1.22	1.26	4.89	9.96	1.21	1.21	1.21	1.21	0.87	0.58	0.87	0.58	1.21	1
	1.21	1.24	4.83	9.84	1.2	1.2	1.2	1.2	0.86	0.58	0.86	0.58	1.19	1	1.19
	1.22	4.77	9.72	1.19	1.19	1.19	1.19	0.85	0.57	0.85	0.57	1.18	1	1.18	1.21
	4.71	9.61	1.17	1.17	1.17	1.17	0.85	0.56	0.85	0.56	1.17	1	1.17	1.19	4.66
	9.5	1.16	1.16	1.16	1.16	0.84	0.56	0.84	0.56	1.16	1	1.16	1.17	4.6	9.4
	1.15	1.15	1.15	1.15	0.83	0.55	0.83	0.55	1.14	1	1.14	1.16	4.55	9.3	1.13
	1.13	1.13	1.13	0.82	0.55	0.82	0.55	1.13	1	1.13	1.14	4.5	9.19	1.12	1.12
	1.12	1.12	0.81	0.54	0.81	0.54	1.12	1	1.12	1.13	4.45	9.09	1.11	1.11	1.11
	1.11	0.8	0.54	0.8	0.54	1.11	1	1.11	1.11	4.4	9.0	1.1	1.1	1.1	1.1
	0.8	0.53	0.8	0.53	1.1	1	1.1	1.1	4.35	8.89	1.09	1.09	1.09	1.09	0.79
	0.52	0.79	0.52	1.08	1	1.08	1.09	4.31	8.8	1.07	1.07	1.07	1.07	0.78	0.52
	0.78	0.52	1.07	1	1.07	1.07	4.26	8.71	1.06	1.06	1.06	1.06	0.77	0.51	0.77
	0.51	1.06	1	1.06	1.06	4.22	8.63	1.05	1.05	1.05	1.05	0.76	0.51	0.76	0.51
	1.05	1	1.05	1.05	4.17	8.54	1.04	1.04	1.04	1.04	0.76	0.51	0.76	0.51	1.04
	1	1.04	1.04	4.13	8.46	1.03	1.03	1.03	1.03	0.75	0.5	0.75	0.5	1.03	1
	1.03	1.02	4.09	8.37	1.02	1.02	1.02	1.02	0.74	0.5	0.74	0.5	1.02	1	1.02
	1.01	4.05	8.29	1.01	1.01	1.01	1.01	0.74	0.49	0.74	0.49	1.01	1	1.01	1
	4.01	8.22	1	1	1	1	0.73	0.49	0.73	0.49	1	1	1	0.99	3.97
	8.14	0.99	0.99	0.99	0.99	0.72	0.48	0.72	0.48	0.99	1	0.99	0.98	3.93	8.06
	0.98	0.98	0.98	0.98	0.72	0.48	0.72	0.48	0.99	1	0.99	0.97	3.9	7.98	0.98
	0.98	0.98	0.98	0.71	0.48	0.71	0.48	0.98	1	0.98	0.96	3.86	7.92	0.97	0.97
	0.97	0.97	0.71	0.47	0.71	0.47	0.97	1	0.97	0.95	3.83	7.84	0.96	0.96	0.96
	0.96	0.7	0.47	0.7	0.47	0.96	1	0.96	0.94	3.79	7.77	0.95	0.95	0.95	0.95
	0.7	0.46	0.7	0.46	0.95	1	0.95	0.93	3.76	7.71	0.94	0.94	0.94	0.94	0.69
	0.46	0.69	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93
	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93
	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68
	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93
	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93
	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68
	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93
	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93
	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68
	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93
	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93
	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68
	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93
	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93
	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68
	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93
	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93
	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68
	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46
	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68
	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46
	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94
	1	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1
	0.94	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
	0.92	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92
	3.72	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72
	7.64	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64
	0.93	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93
	0.93	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94	0.92	3.72	7.64	0.93	0.93
	0.93	0.93	0.68	0.46	0.68	0.46	0.94	1	0.94
[/Revision Table]

[Revision Table]
	
	[type]
		`apc`
	[/type]
	210.7
	81	753.38	22.45	44.9	22.45	44.9	7.14	4.76	7.14	4.76	15.46	1	15.46	150.2	40.56
	565.85	18.06	36.11	18.06	36.11	6.44	4.29	6.44	4.29	13.1	1	13.1	116.57	27.08	453.32
	15.11	30.22	15.11	30.22	5.86	3.91	5.86	3.91	11.37	1	11.37	95.17	20.34	378.3	12.99
	25.99	12.99	25.99	5.38	3.59	5.38	3.59	10.05	1	10.05	80.34	16.29	324.71	11.4	22.8
	11.4	22.8	4.97	3.31	4.97	3.31	9	1	9	62.96	13.59	284.53	10.16	20.32	10.16
	20.32	4.62	3.08	4.62	3.08	8.16	1	8.16	55.49	11.67	253.27	9.16	18.33	9.16	18.33
	4.32	2.88	4.32	2.88	7.46	1	7.46	49.59	10.22	228.27	8.35	16.7	8.35	16.7	4.06
	2.7	4.06	2.7	6.87	1	6.87	44.81	9.1	207.81	7.67	15.34	7.67	15.34	3.82	2.55
	3.82	2.55	6.37	1	6.37	40.86	8.2	190.75	7.09	14.18	7.09	14.18	3.62	2.41	3.62
	2.41	5.94	1	5.94	33.98	7.47	176.32	6.6	13.2	6.6	13.2	3.43	2.29	3.43	2.29
	5.56	1	5.56	31.48	6.85	163.96	6.17	12.34	6.17	12.34	3.26	2.18	3.26	2.18	5.23
	1	5.23	29.32	6.34	153.23	5.79	11.59	5.79	11.59	3.11	2.07	3.11	2.07	4.94	1
	4.94	27.43	5.89	143.86	5.46	10.92	5.46	10.92	2.97	1.98	2.97	1.98	4.68	1	4.68
	25.78	5.51	135.58	5.17	10.33	5.17	10.33	2.85	1.9	2.85	1.9	4.45	1	4.45	21.52
	5.17	128.23	4.9	9.8	4.9	9.8	2.73	1.82	2.73	1.82	4.24	1	4.24	20.38	4.87
	121.64	4.66	9.33	4.66	9.33	2.63	1.75	2.63	1.75	4.04	1	4.04	19.35	4.61	115.73
	4.45	8.9	4.45	8.9	2.53	1.69	2.53	1.69	3.87	1	3.87	18.42	4.37	110.36	4.25
	8.51	4.25	8.51	2.44	1.63	2.44	1.63	3.71	1	3.71	17.58	4.16	105.5	4.08	8.15
	4.08	8.15	2.36	1.57	2.36	1.57	3.56	1	3.56	14.72	3.97	101.05	3.91	7.82	3.91
	7.82	2.28	1.52	2.28	1.52	3.43	1	3.43	14.12	3.79	96.97	3.76	7.52	3.76	7.52
	2.21	1.47	2.21	1.47	3.3	1	3.3	13.57	3.63	93.21	3.62	7.24	3.62	7.24	2.14
	1.42	2.14	1.42	3.19	1	3.19	13.06	3.48	89.75	3.49	6.98	3.49	6.98	2.07	1.38
	2.07	1.38	3.08	1	3.08	12.59	3.35	86.54	3.37	6.74	3.37	6.74	2.01	1.34	2.01
	1.34	2.98	1	2.98	9.94	3.22	83.56	3.26	6.52	3.26	6.52	1.96	1.3	1.96	1.3
	2.89	1	2.89	9.59	3.11	80.8	3.16	6.31	3.16	6.31	1.9	1.27	1.9	1.27	2.8
	1	2.8	9.28	3	78.21	3.06	6.12	3.06	6.12	1.85	1.24	1.85	1.24	2.72	1
	2.72	8.98	2.9	75.79	2.97	5.94	2.97	5.94	1.81	1.2	1.81	1.2	2.64	1	2.64
	8.7	2.81	73.52	2.88	5.76	2.88	5.76	1.76	1.17	1.76	1.17	2.57	1	2.57	6.51
	2.72	71.38	2.8	5.6	2.8	5.6	1.72	1.15	1.72	1.15	2.5	1	2.5	6.31	2.64
	69.38	2.73	5.45	2.73	5.45	1.68	1.12	1.68	1.12	2.43	1	2.43	6.13	2.57	67.5
	2.65	5.31	2.65	5.31	1.64	1.09	1.64	1.09	2.37	1	2.37	5.95	2.49	65.7	2.59
	5.17	2.59	5.17	1.6	1.07	1.6	1.07	2.31	1	2.31	5.78	2.42	64.01	2.52	5.04
	2.52	5.04	1.57	1.04	1.57	1.04	2.26	1	2.26	5.62	2.36	62.41	2.46	4.92	2.46
	4.92	1.53	1.02	1.53	1.02	2.2	1	2.2	5.47	2.3	60.89	2.4	4.8	2.4	4.8
	1.5	1	1.5	1	2.15	1	2.15	5.32	2.24	59.45	2.35	4.69	2.35	4.69	1.47
	0.98	1.47	0.98	2.11	1	2.11	5.18	2.19	58.08	2.29	4.59	2.29	4.59	1.44	0.96
	1.44	0.96	2.06	1	2.06	5.05	2.14	56.77	2.24	4.49	2.24	4.49	1.41	0.94	1.41
	0.94	2.02	1	2.02	3.38	2.09	55.52	2.2	4.39	2.2	4.39	1.39	0.92	1.39	0.92
	1.97	1	1.97	3.29	2.04	54.34	2.15	4.3	2.15	4.3	1.36	0.91	1.36	0.91	1.93
	1	1.93	3.2	1.99	53.2	2.11	4.21	2.11	4.21	1.33	0.89	1.33	0.89	1.9	1
	1.9	3.11	1.95	52.12	2.06	4.13	2.06	4.13	1.31	0.87	1.31	0.87	1.86	1	1.86
	3.03	1.91	51.08	2.02	4.05	2.02	4.05	1.29	0.86	1.29	0.86	1.82	1	1.82	2.24
	1.87	50.08	1.98	3.97	1.98	3.97	1.27	0.84	1.27	0.84	1.79	1	1.79	2.18	1.83
	49.11	1.95	3.9	1.95	3.9	1.24	0.83	1.24	0.83	1.76	1	1.76	2.12	1.8	48.19
	1.91	3.82	1.91	3.82	1.22	0.82	1.22	0.82	1.73	1	1.73	2.06	1.76	47.32	1.88
	3.76	1.88	3.76	1.2	0.8	1.2	0.8	1.7	1	1.7	1.87	1.73	46.46	1.84	3.69
	1.84	3.69	1.18	0.79	1.18	0.79	1.67	1	1.67	1.84	1.7	45.64	1.81	3.63	1.81
	3.63	1.17	0.78	1.17	0.78	1.64	1	1.64	1.81	1.67	44.86	1.78	3.56	1.78	3.56
	1.15	0.76	1.15	0.76	1.61	1	1.61	1.78	1.64	44.11	1.75	3.51	1.75	3.51	1.13
	0.75	1.13	0.75	1.59	1	1.59	1.75	1.61	43.37	1.72	3.45	1.72	3.45	1.11	0.74
