	3.03	5.55	10.22	1.48	1.48	1.48	1.48	1.2	0.8	1.2	0.8	1.34	1	1.34	2.24
	5.45	10.06	1.46	1.46	1.46	1.46	1.18	0.79	1.18	0.79	1.32	1	1.32	2.18	5.36
	9.9	1.44	1.44	1.44	1.44	1.17	0.78	1.17	0.78	1.3	1	1.3	2.12	5.28	9.75
	1.42	1.42	1.42	1.42	1.15	0.77	1.15	0.77	1.28	1	1.28	2.06	5.19	9.61	1.4
	1.4	1.4	1.4	1.14	0.76	1.14	0.76	1.27	1	1.27	1.33	5.11	9.47	1.38	1.38
	1.38	1.38	1.12	0.75	1.12	0.75	1.25	1	1.25	1.31	5.04	9.34	1.36	1.36	1.36
	1.36	1.11	0.74	1.11	0.74	1.23	1	1.23	1.3	4.96	9.21	1.34	1.34	1.34	1.34
	1.1	0.73	1.1	0.73	1.22	1	1.22	1.28	4.89	9.08	1.32	1.32	1.32	1.32	1.08
	0.72	1.08	0.72	1.2	1	1.2	1.26	4.82	8.96	1.3	1.3	1.3	1.3	1.07	0.71
	1.07	0.71	1.18	1	1.18	1.24	4.76	8.85	1.29	1.29	1.29	1.29	1.06	0.71	1.06
	0.71	1.17	1	1.17	1.22	4.7	8.74	1.27	1.27	1.27	1.27	1.05	0.7	1.05	0.7
	1.16	1	1.16	1.2	4.63	8.63	1.25	1.25	1.25	1.25	1.04	0.69	1.04	0.69	1.14
	1	1.14	1.18	4.58	8.52	1.24	1.24	1.24	1.24	1.03	0.68	1.03	0.68	1.13	1
	1.13	1.17	4.52	8.42	1.22	1.22	1.22	1.22	1.01	0.68	1.01	0.68	1.12	1	1.12
	1.15	4.46	8.33	1.11	1.11	1.11	1.11	1	0.67	1	0.67	1.1	1	1.1	1.13
	4.41	8.23	1.1	1.1	1.1	1.1	0.99	0.66	0.99	0.66	1.09	1	1.09	1.11	4.36
	8.14	1.09	1.09	1.09	1.09	0.98	0.66	0.98	0.66	1.08	1	1.08	1.1	4.31	8.05
	1.07	1.07	1.07	1.07	0.98	0.65	0.98	0.65	1.07	1	1.07	1.08	4.26	7.97	1.06
	1.06	1.06	1.06	0.97	0.64	0.97	0.64	1.06	1	1.06	1.07	4.21	7.88	1.05	1.05
	1.05	1.05	0.96	0.64	0.96	0.64	1.05	1	1.05	1.05	4.17	7.8	1.04	1.04	1.04
	1.04	0.95	0.63	0.95	0.63	1.04	1	1.04	1.04	4.12	7.72	1.03	1.03	1.03	1.03
	0.94	0.63	0.94	0.63	1.03	1	1.03	1.03	4.08	7.65	1.02	1.02	1.02	1.02	0.93
	0.62	0.93	0.62	1.02	1	1.02	1.01	4.04	7.57	1.01	1.01	1.01	1.01	0.92	0.62
	0.92	0.62	1.01	1	1.01	1	4	7.5	1	1	1	1	0.92	0.61	0.92
	0.61	1	1	1	0.99	3.96	7.43	0.99	0.99	0.99	0.99	0.91	0.61	0.91	0.61
	0.99	1	0.99	0.98	3.92	7.36	0.98	0.98	0.98	0.98	0.9	0.6	0.9	0.6	0.98
	1	0.98	0.96	3.89	7.29	0.97	0.97	0.97	0.97	0.89	0.6	0.89	0.6	0.97	1
	0.97	0.95	3.85	7.23	0.96	0.96	0.96	0.96	0.89	0.59	0.89	0.59	0.97	1	0.97
	0.94	3.81	7.17	0.96	0.96	0.96	0.96	0.88	0.59	0.88	0.59	0.96	1	0.96	0.93
	3.78	7.11	0.95	0.95	0.95	0.95	0.87	0.58	0.87	0.58	0.95	1	0.95	0.92	3.75
	7.05	0.94	0.94	0.94	0.94	0.87	0.58	0.87	0.58	0.94	1	0.94	0.91	3.71	6.99
	0.93	0.93	0.93	0.93	0.86	0.57	0.86	0.57	0.93	1	0.93	0.9	3.68	6.93	0.92
	0.92	0.92	0.92	0.85	0.57	0.85	0.57	0.93	1	0.93	0.89	3.65	6.87	0.92	0.92
	0.92	0.92	0.85	0.56	0.85	0.56	0.92	1	0.92	0.89	3.62	6.82	0.91	0.91	0.91
	0.91	0.84	0.56	0.84	0.56	0.91	1	0.91	0.88	3.59	6.77	0.9	0.9	0.9	0.9
	0.84	0.56	0.84	0.56	0.91	1	0.91	0.87	3.56	6.72	0.9	0.9	0.9	0.9	0.83
	0.55	0.83	0.55	0.9	1	0.9	0.86	3.54	6.66	0.89	0.89	0.89	0.89	0.82	0.55
	0.82	0.55	0.89	1	0.89	0.85	3.51	6.62	0.88	0.88	0.88	0.88	0.82	0.55	0.82
	0.55	0.89	1	0.89	0.84	3.48	6.57	0.88	0.88	0.88	0.88	0.81	0.54	0.81	0.54
	0.88	1	0.88	0.84	3.46	6.52	0.87	0.87	0.87	0.87	0.81	0.54	0.81	0.54	0.87
	1	0.87	0.83	3.43	6.47	0.86	0.86	0.86	0.86	0.8	0.53	0.8	0.53	0.87	1
	0.87	0.82	3.41	6.43	0.86	0.86	0.86	0.86	0.8	0.53	0.8	0.53	0.86	1	0.86
	0.82	3.38	6.38	0.85	0.85	0.85	0.85	0.79	0.53	0.79	0.53	0.86	1	0.86	0.81
	3.36	6.34	0.85	0.85	0.85	0.85	0.79	0.52	0.79	0.52	0.85	1	0.85	0.8	3.33
	6.3	0.84	0.84	0.84	0.84	0.78	0.52	0.78	0.52	0.85	1	0.85	0.8	3.31	6.26
	0.83	0.83	0.83	0.83	0.78	0.52	0.78	0.52	0.84	1	0.84	0.79	3.29	6.22	0.83
	0.83	0.83	0.83	0.77	0.52	0.77	0.52	0.84	1	0.84	0.78	3.27	6.18	0.82	0.82
	0.82	0.82	0.77	0.51	0.77	0.51	0.83	1	0.83	0.78	3.25	6.14	0.82	0.82	0.82
	0.82	0.76	0.51	0.76	0.51	0.83	1	0.83	0.77	3.23	6.1	0.81	0.81	0.81	0.81
	0.76	0.51	0.76	0.51	0.82	1	0.82	0.77	3.2	6.06	0.81	0.81	0.81	0.81	0.76
	0.5	0.76	0.5	0.82	1	0.82	0.76	3.18	6.03	0.8	0.8	0.8	0.8	0.75	0.5
	0.75	0.5	0.81	1	0.81	0.75	3.16	6	0.79	0.79	0.79	0.79	0.74	0.5	0.74
	0.5	0.8	1	0.8	0.74	3.14	5.97	0.78	0.78	0.78	0.78	0.73	0.5	0.73	0.5
	0.79	1	0.79	0.73	3.12	5.94	0.77	0.77	0.77	0.77	0.72	0.5	0.72	0.5	0.78
	1	0.78	0.72	3.1	5.91	0.76	0.76	0.76	0.76	0.71	0.5	0.71	0.5	0.77	1
	0.77	0.71	3.08	5.88	0.75	0.75	0.75	0.75	0.7	0.5	0.7	0.5	0.76	1	0.76
	0.7	3.06	5.85	0.74	0.74	0.74	0.74	0.69	0.5	0.69	0.5	0.75	1	0.75	0.69
	3.04	5.82	0.73	0.73	0.73	0.73	0.68	0.5	0.68	0.5	0.74	1	0.74	0.68	3.02
	5.79	0.72	0.72	0.72	0.72	0.67	0.5	0.67	0.5	0.73	1	0.73	0.67	3	5.76
	0.71	0.71	0.71	0.71	0.66	0.5	0.66	0.5	0.72	1	0.72	0.66	2.98	5.73	0.7
	0.7	0.7	0.7	0.65	0.5	0.65	0.5	0.71	1	0.71	0.65	2.96	5.7	0.69	0.69
	0.69	0.69	0.64	0.5	0.64	0.5	0.7	1	0.7	0.64	2.94	5.67	0.68	0.68	0.68
	0.68	0.63	0.5	0.63	0.5	0.69	1	0.69	0.63	2.92	5.64	0.67	0.67	0.67	0.67
	0.62	0.5	0.62	0.5	0.68	1	0.68	0.62	2.9	5.61	0.66	0.66	0.66	0.66	0.61
	0.5	0.61	0.5	0.67	1	0.67	0.61	2.88	5.58	0.65	0.65	0.65	0.65	0.6	0.5
	0.6	0.5	0.66	1	0.66	0.6	2.86	5.55	0.64	0.64	0.64	0.64	0.59	0.5	0.59
	0.5	0.65	1	0.65	0.59	2.84	5.52	0.63	0.63	0.63	0.63	0.58	0.5	0.58	0.5
	0.64	1	0.64	0.58	2.82	5.49	0.62	0.62	0.62	0.62	0.57	0.5	0.57	0.5	0.63
	1	0.63	0.57	2.8	5.46	0.61	0.61	0.61	0.61	0.56	0.5	0.56	0.5	0.62	1
	0.62	0.56	2.78	5.43	0.6	0.6	0.6	0.6	0.55	0.5	0.55	0.5	0.61	1	0.61
	0.55	2.76	5.4	0.59	0.59	0.59	0.59	0.54	0.5	0.54	0.5	0.6	1	0.6	0.54
	2.74	5.37	0.58	0.58	0.58	0.58	0.53	0.5	0.53	0.5	0.59	1	0.59	0.53	2.72
	5.34	0.57	0.57	0.57	0.57	0.52	0.5	0.52	0.5	0.58	1	0.58	0.52	2.7	5.31
	0.56	0.56	0.56	0.56	0.51	0.5	0.51	0.5	0.57	1	0.57	0.51	2.68	5.28	0.55
	0.55	0.55	0.55	0.5	0.5	0.5	0.5	0.56	1	0.56	0.5	2.66	5.25	0.54	0.54
	0.54	0.54	0.49	0.5	0.49	0.5	0.55	1	0.55	0.49	2.64	5.22	0.53	0.53	0.53
	0.53	0.48	0.5	0.48	0.5	0.54	1	0.54	0.48	2.62	5.19	0.52	0.52	0.52	0.52
	0.47	0.5	0.47	0.5	0.53	1	0.53	0.47	2.6	5.16	0.51	0.51	0.51	0.51	0.46
	0.5	0.46	0.5	0.52	1	0.52	0.46	2.58	5.13	0.5	0.5	0.5	0.5	0.45	0.5
	0.45	0.5	0.51	1	0.51	0.45	2.56	5.1	0.49	0.49	0.49	0.49	0.44	0.5	0.44
	0.5	0.5	1	0.5	0.44	2.54	5.07	0.48	0.48	0.48	0.48	0.43	0.5	0.43	0.5
	0.49	1	0.49	0.43	2.52	5.04	0.47	0.47	0.47	0.47	0.42	0.5	0.42	0.5	0.48
	1	0.48	0.42	2.5	5.01	0.46	0.46	0.46	0.46	0.41	0.5	0.41	0.5	0.47	1
	0.47	0.41	2.48	4.98	0.45	0.45	0.45	0.45	0.4	0.5	0.4	0.5	0.46	1	0.46
	0.4	2.46	4.95	0.44	0.44	0.44	0.44	0.39	0.5	0.39	0.5	0.45	1	0.45	0.39
	2.44	4.92	0.43	0.43	0.43	0.43	0.38	0.5	0.38	0.5	0.44	1	0.44	0.38	2.42
	4.89	0.42	0.42	0.42	0.42	0.37	0.5	0.37	0.5	0.43	1	0.43	0.37	2.4	4.86
	0.41	0.41	0.41	0.41	0.36	0.5	0.36	0.5	0.42	1	0.42	0.36	2.38	4.83	0.4
	0.4	0.4	0.4	0.35	0.5	0.35	0.5	0.41	1	0.41	0.35	2.36	4.8	0.39	0.39
	0.39	0.39	0.34	0.5	0.34	0.5	0.4	1	0.4	0.34	2.34	4.77	0.38	0.38	0.38
	0.38	0.33	0.5	0.33	0.5	0.39	1	0.39	0.33	2.32	4.74	0.37	0.37	0.37	0.37
	0.32	0.5	0.32	0.5	0.38	1	0.38	0.32	2.3	4.71	0.36	0.36	0.36	0.36	0.31
	0.5	0.31	0.5	0.37	1	0.37	0.31	2.28	4.68	0.35	0.35	0.35	0.35	0.3	0.5
	0.3	0.5	0.36	1	0.36	0.3	2.26	4.65	0.34	0.34	0.34	0.34	0.29	0.5	0.29
	0.5	0.35	1	0.35	0.29	2.24	4.62	0.33	0.33	0.33	0.33	0.28	0.5	0.28	0.5
	0.34	1	0.34	0.28	2.22	4.59	0.32	0.32	0.32	0.32	0.27	0.5	0.27	0.5	0.33
	1	0.33	0.27	2.2	4.56	0.31	0.31	0.31	0.31	0.26	0.5	0.26	0.5	0.32	1
	0.32	0.26	2.18	4.53	0.3	0.3	0.3	0.3	0.25	0.5	0.25	0.5	0.31	1	0.31
	0.25	2.16	4.5	0.29	0.29	0.29	0.29	0.24	0.5	0.24	0.5	0.3	1	0.3	0.24
	2.14	4.47	0.28	0.28	0.28	0.28	0.23	0.5	0.23	0.5	0.29	1	0.29	0.23	2.12
	4.44	0.27	0.27	0.27	0.27	0.22	0.5	0.22	0.5	0.28	1	0.28	0.22	2.1	4.41
	0.26	0.26	0.26	0.26	0.21	0.5	0.21	0.5	0.27	1	0.27	0.21	2.08	4.38	0.25
	0.25	0.25	0.25	0.2	0.5	0.2	0.5	0.26	1	0.26	0.2	2.06	4.35	0.24	0.24
	0.24	0.24	0.19	0.5	0.19	0.5	0.25	1	0.25	0.19	2.04	4.32	0.23	0.23	0.23
	0.23	0.18	0.5	0.18	0.5	0.24	1	0.24	0.18	2.02	4.29	0.22	0.22	0.22	0.22
	0.17	0.5	0.17	0.5	0.23	1	0.23	0.17	2	4.26	0.21	0.21	0.21	0.21	0.16
	0.5	0.16	0.5	0.22	1	0.22	0.16	1.98	4.23	0.2	0.2	0.2	0.2	0.15	0.5
	0.15	0.5	0.21	1	0.21	0.15	1.96	4.2	0.19	0.19	0.19	0.19	0.14	0.5	0.14
	0.5	0.2	1	0.2	0.14	1.94	4.17	0.18	0.18	0.18	0.18	0.13	0.5	0.13	0.5
	0.19	1	0.19	0.13	1.92	4.14	0.17	0.17	0.17	0.17	0.12	0.5	0.12	0.5	0.18
	1	0.18	0.12	1.9	4.11	0.16	0.16	0.16	0.16	0.11	0.5	0.11	0.5	0.17	1
	0.17	0.11	1.88	4.08	0.15	0.15	0.15	0.15	0.1	0.5	0.1	0.5	0.16	1	0.16
	0.1	1.86	4.05	0.14	0.14	0.14	0.14	0.09	0.5	0.09	0.5	0.15	1	0.15	0.09
	1.84	4.02	0.13	0.13	0.13	0.13	0.08	0.5	0.08	0.5	0.14	1	0.14	0.08	1.82
	3.99	0.12	0.12	0.12	0.12	0.07	0.5	0.07	0.5	0.13	1	0.13	0.07	1.8	3.96
	0.11	0.11	0.11	0.11	0.06	0.5	0.06	0.5	0.12	1	0.12	0.06	1.78	3.93	0.1
	0.1	0.1	0.1	0.05	0.5	0.05	0.5	0.11	1	0.11	0.05	1.76	3.9	0.09	0.09
	0.09	0.09	0.04	0.5	0.04	0.5	0.1	1	0.1	0.04	1.74	3.87	0.08	0.08	0.08
	0.08	0.03	0.5	0.03	0.5	0.09	1	0.09	0.03	1.72	3.84	0.07	0.07	0.07	0.07
	0.02	0.5	0.02	0.5	0.08	1	0.08	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01
	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5
	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01
	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5
	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07
	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1
	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07
	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02
	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7
	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81
	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06
	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06
	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06
	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06
	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01
	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5
	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01
	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5
	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07
	1	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1
	0.07	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07
	0.02	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02
	1.7	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7
	3.81	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81
	0.06	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06
	0.06	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07	0.02	1.7	3.81	0.06	0.06
	0.06	0.06	0.01	0.5	0.01	0.5	0.07	1	0.07
[/Revision Table]

[Revision Table]
	
	[type]
		`apc`
	[/type]
	210.7
	49	390.71	15.82	31.64	15.82	31.64	5.55	3.7	5.55	3.7	9.48	1	9.48	150.2	24.65
	300.32	12.38	24.76	12.38	24.76	5.03	3.35	5.03	3.35	8.07	1	8.07	116.57	16.54	244.45
	10.19	20.39	10.19	20.39	4.6	3.07	4.6	3.07	7.04	1	7.04	95.17	12.48	206.51	8.68
	17.36	8.68	17.36	4.24	2.83	4.24	2.83	6.25	1	6.25	80.34	10.04	179.05	7.57	15.13
	7.57	15.13	3.94	2.63	3.94	2.63	5.63	1	5.63	62.96	8.42	158.26	6.72	13.43	6.72
	13.43	3.68	2.45	3.68	2.45	5.12	1	5.12	55.49	7.26	141.98	6.05	12.09	6.05	12.09
	3.46	2.3	3.46	2.3	4.7	1	4.7	49.59	6.39	128.87	5.5	11.01	5.5	11.01	3.26
	2.17	3.26	2.17	4.35	1	4.35	44.81	5.71	118.1	5.05	10.11	5.05	10.11	3.09	2.06
	3.09	2.06	4.05	1	4.05	40.86	5.17	109.09	4.68	9.36	4.68	9.36	2.93	1.95	2.93
	1.95	3.8	1	3.8	33.98	4.73	101.44	4.36	8.71	4.36	8.71	2.79	1.86	2.79	1.86
	3.57	1	3.57	31.48	4.36	94.87	4.08	8.16	4.08	8.16	2.67	1.78	2.67	1.78	3.38
	1	3.38	29.32	4.05	89.16	3.84	7.68	3.84	7.68	2.56	1.7	2.56	1.7	3.2	1
	3.2	27.43	3.78	84.15	3.63	7.25	3.63	7.25	2.46	1.64	2.46	1.64	3.05	1	3.05
	25.78	3.55	79.72	3.44	6.88	3.44	6.88	2.36	1.57	2.36	1.57	2.91	1	2.91	21.52
	3.35	75.78	3.27	6.54	3.27	6.54	2.28	1.52	2.28	1.52	2.78	1	2.78	20.38	3.17
	72.25	3.12	6.24	3.12	6.24	2.2	1.47	2.2	1.47	2.67	1	2.67	19.35	3.01	69.07
	2.99	5.97	2.99	5.97	2.12	1.42	2.12	1.42	2.56	1	2.56	18.42	2.87	66.18	2.86
	5.73	2.86	5.73	2.06	1.37	2.06	1.37	2.47	1	2.47	17.58	2.74	63.56	2.75	5.5
	2.75	5.5	2	1.33	2	1.33	2.38	1	2.38	14.72	2.62	61.16	2.65	5.3	2.65
	5.3	1.94	1.29	1.94	1.29	2.3	1	2.3	14.12	2.52	58.96	2.55	5.11	2.55	5.11
	1.88	1.26	1.88	1.26	2.22	1	2.22	13.57	2.42	56.94	2.47	4.94	2.47	4.94	1.83
	1.22	1.83	1.22	2.16	1	2.16	13.06	2.33	55.07	2.39	4.78	2.39	4.78	1.79	1.19
	1.79	1.19	2.09	1	2.09	12.59	2.25	53.33	2.31	4.63	2.31	4.63	1.74	1.16	1.74
	1.16	2.03	1	2.03	9.94	2.18	51.72	2.24	4.49	2.24	4.49	1.7	1.13	1.7	1.13
	1.98	1	1.98	9.59	2.11	50.22	2.18	4.36	2.18	4.36	1.66	1.11	1.66	1.11	1.92
	1	1.92	9.28	2.04	48.82	2.12	4.24	2.12	4.24	1.62	1.08	1.62	1.08	1.87	1
	1.87	8.98	1.98	47.51	2.06	4.13	2.06	4.13	1.59	1.06	1.59	1.06	1.83	1	1.83
	8.7	1.93	46.28	2.01	4.02	2.01	4.02	1.55	1.03	1.55	1.03	1.78	1	1.78	6.51
	1.88	45.12	1.96	3.92	1.96	3.92	1.52	1.01	1.52	1.01	1.74	1	1.74	6.31	1.83
	44.03	1.91	3.83	1.91	3.83	1.49	0.99	1.49	0.99	1.7	1	1.7	6.13	1.78	43.01
	1.87	3.74	1.87	3.74	1.46	0.97	1.46	0.97	1.67	1	1.67	5.95	1.74	42.04	1.83
	3.66	1.83	3.66	1.43	0.96	1.43	0.96	1.63	1	1.63	5.78	1.7	41.12	1.79	3.58
	1.79	3.58	1.41	0.94	1.41	0.94	1.6	1	1.6	5.62	1.66	40.25	1.75	3.5	1.75
	3.5	1.38	0.92	1.38	0.92	1.57	1	1.57	5.47	1.62	39.42	1.72	3.43	1.72	3.43
	1.36	0.91	1.36	0.91	1.54	1	1.54	5.32	1.59	38.64	1.68	3.36	1.68	3.36	1.34
	0.89	1.34	0.89	1.51	1	1.51	5.18	1.55	37.89	1.65	3.3	1.65	3.3	1.31	0.88
	1.31	0.88	1.48	1	1.48	5.05	1.52	37.18	1.62	3.24	1.62	3.24	1.29	0.86	1.29
	0.86	1.46	1	1.46	3.38	1.49	36.5	1.59	3.18	1.59	3.18	1.27	0.85	1.27	0.85
	1.43	1	1.43	3.29	1.46	35.85	1.56	3.12	1.56	3.12	1.25	0.84	1.25	0.84	1.41
	1	1.41	3.2	1.44	35.24	1.53	3.07	1.53	3.07	1.24	0.82	1.24	0.82	1.38	1
	1.38	3.11	1.41	34.64	1.51	3.02	1.51	3.02	1.22	0.81	1.22	0.81	1.36	1	1.36
	3.03	1.39	34.08	1.48	2.97	1.48	2.97	1.2	0.8	1.2	0.8	1.34	1	1.34	2.24
	1.36	33.53	1.46	2.92	1.46	2.92	1.18	0.79	1.18	0.79	1.32	1	1.32	2.18	1.34
	33.01	1.44	2.88	1.44	2.88	1.17	0.78	1.17	0.78	1.3	1	1.3	2.12	1.32	32.51
	1.42	2.83	1.42	2.83	1.15	0.77	1.15	0.77	1.28	1	1.28	2.06	1.3	32.03	1.4
	2.79	1.4	2.79	1.14	0.76	1.14	0.76	1.27	1	1.27	1.33	1.28	31.57	1.38	2.75
	1.38	2.75	1.12	0.75	1.12	0.75	1.25	1	1.25	1.31	1.26	31.12	1.36	2.71	1.36
	2.71	1.11	0.74	1.11	0.74	1.23	1	1.23	1.3	1.24	30.69	1.34	2.68	1.34	2.68
	1.1	0.73	1.1	0.73	1.22	1	1.22	1.28	1.22	30.28	1.32	2.64	1.32	2.64	1.08
	0.72	1.08	0.72	1.2	1	1.2	1.26	1.21	29.88	1.3	2.61	1.3	2.61	1.07	0.71
